@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R43-weka.filters.unsupervised.attribute.Remove-R41-42-weka.filters.unsupervised.attribute.Remove-R37-40

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute Y0 numeric
@attribute Y1 numeric
@attribute Y2 numeric
@attribute Y3 numeric
@attribute Y4 numeric
@attribute Y5 numeric
@attribute Y6 numeric
@attribute Y7 numeric
@attribute Y8 numeric
@attribute Y9 numeric
@attribute Z0 numeric
@attribute Z1 numeric
@attribute Z2 numeric
@attribute Z3 numeric
@attribute Z4 numeric
@attribute Z5 numeric
@attribute Z6 numeric
@attribute Z7 numeric
@attribute Z8 numeric
@attribute Z9 numeric
@attribute XAVG numeric
@attribute YAVG numeric
@attribute ZAVG numeric
@attribute XPEAK numeric
@attribute YPEAK numeric
@attribute ZPEAK numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0.13,0.13,0.1,0.1,0.08,0.07,0.07,0.12,0.12,0.1,0.08,0.15,0.16,0.06,0.07,0.11,0.1,0.09,0.11,0,0.08,0.12,0.13,0.14,0.09,0.07,0.09,0.09,0.08,0.13,0,8.03,1.77,1125,344.44,3725,Jogging
0.02,0.02,0.05,0.04,0.02,0.06,0.05,0.04,0.05,0.01,0.01,0.02,0.02,0.06,0.1,0.07,0.04,0.02,0.02,0,0.01,0.03,0.05,0.03,0.06,0.04,0.02,0.06,0.06,0.01,0,2.93,0.76,600,437.5,1225,Jogging
0.07,0,0.24,0.27,0.19,0.11,0,0,0.08,0.05,0.14,0.25,0,0.35,0,0.22,0.02,0.01,0,0.01,0.01,0,0,0.01,0.08,0.12,0.27,0,0.18,0.29,0,-2.19,4.13,303.13,1069.140032,368,Sitting
0.01,0,0.29,0.54,0.16,0,0,0,0.01,0,0.02,0.25,0,0.56,0,0.18,0,0,0,0,0,0,0,0,0,0.01,0.12,0,0.47,0.4,0,-2.18,4.19,472.22,1069.140032,275.71,Sitting
0.09,0,0.56,0.31,0.05,0,0,0,0,0,0.07,0.33,0,0.5,0,0.11,0,0,0,0,0,0,0,0,0,0,0.13,0,0.24,0.59,0,-2.19,4.21,350,1069.140032,289.06,Sitting
0.08,0,0.53,0.38,0.02,0,0,0,0,0,0.16,0.47,0,0.36,0,0.02,0,0,0,0,0,0,0,0,0,0,0.15,0,0.49,0.36,0,-2.21,4.19,259.46,1069.140032,237.8,Sitting
0.03,0,0.36,0.35,0.14,0.09,0,0,0.04,0.02,0.07,0.19,0,0.35,0,0.37,0.02,0.02,0,0,0,0,0,0,0.04,0.11,0.38,0,0.32,0.17,0,-2.17,4.13,296.3,1069.140032,329.31,Sitting
0.01,0,0.01,0.03,0.13,0.44,0,0,0.37,0.03,0.01,0.05,0,0.12,0,0.65,0.15,0.03,0,0.01,0,0,0,0.02,0.3,0.54,0.14,0,0.01,0,0,-2.13,3.98,431.82,1069.140032,287.88,Sitting
0.02,0,0.01,0.02,0.07,0.4,0,0,0.38,0.13,0.01,0.01,0,0.05,0,0.68,0.16,0.06,0,0.03,0,0.01,0.01,0.19,0.59,0.18,0.03,0,0,0,0,-2.11,3.93,312.9,1069.140032,244.59,Sitting
0,0,0,0.02,0.04,0.05,0,0,0.38,0.52,0.01,0.01,0,0.03,0,0.08,0.23,0.53,0,0.12,0.02,0.04,0.2,0.42,0.23,0.07,0.04,0,0,0.01,0,-2.05,3.88,322.41,1069.140032,285.94,Sitting
0,0,0,0,0,0.05,0,0,0.58,0.38,0,0,0,0,0,0,0.08,0.56,0,0.36,0.02,0.24,0.5,0.23,0.01,0,0,0,0,0,0,-2.02,3.83,392.86,1069.140032,304.84,Sitting
0,0,0,0,0,0.09,0,0,0.53,0.39,0,0,0,0,0,0.01,0.08,0.39,0,0.53,0.2,0.31,0.36,0.12,0.01,0.01,0,0,0,0,0,-2,3.81,429.55,1069.140032,337.5,Sitting
0,0,0,0,0.01,0.23,0,0,0.56,0.21,0,0,0,0,0,0,0,0.03,0,0.97,0.62,0.31,0.07,0,0,0,0,0,0,0,0,-1.96,3.77,350,1069.140032,402.08,Sitting
0.03,0,0,0,0.01,0.08,0,0,0.2,0.08,0.01,0,0,0,0,0.02,0.01,0.03,0,0.34,0.25,0.14,0.06,0,0,0,0,0,0,0,0,-0.86,1.63,325,1069.140032,433.33,Sitting
0.11,0.1,0.07,0.11,0.1,0.09,0.09,0.11,0.09,0.15,0.06,0.13,0.08,0.09,0.11,0.11,0.11,0.1,0.11,0.12,0.07,0.09,0.11,0.1,0.13,0.11,0.09,0.13,0.11,0.09,0,8.16,2.73,2816.67,1750,1033.33,Upstairs
0.11,0.09,0.12,0.08,0.12,0.11,0.08,0.1,0.13,0.09,0.1,0.1,0.1,0.1,0.12,0.09,0.13,0.09,0.07,0.11,0.13,0.12,0.11,0.09,0.09,0.09,0.09,0.1,0.09,0.12,0,7.76,2.65,3425,1157.14,3725,Upstairs
0.08,0.1,0.14,0.12,0.08,0.09,0.09,0.09,0.1,0.13,0.14,0.07,0.11,0.12,0.12,0.07,0.09,0.11,0.11,0.08,0.12,0.08,0.08,0.12,0.1,0.09,0.11,0.08,0.11,0.1,0,7.35,2.89,2150,2337.5,3500,Upstairs
0.09,0.09,0.07,0.1,0.08,0.11,0.13,0.09,0.08,0.04,0.09,0.09,0.1,0.07,0.06,0.13,0.08,0.09,0.11,0.08,0.08,0.1,0.07,0.07,0.09,0.1,0.12,0.08,0.09,0.08,0,6.76,2.33,1425,1166.67,2400,Upstairs
0.07,0.15,0.12,0.11,0.09,0.08,0.1,0.08,0.11,0.09,0.11,0.13,0.12,0.09,0.09,0.08,0.09,0.1,0.09,0.12,0.09,0.08,0.12,0.05,0.09,0.08,0.14,0.1,0.15,0.13,0,7.97,3.06,2075,786.36,1416.67,Downstairs
0.13,0.05,0.09,0.09,0.09,0.1,0.13,0.1,0.12,0.12,0.13,0.08,0.09,0.13,0.11,0.09,0.09,0.1,0.09,0.11,0.1,0.09,0.1,0.11,0.11,0.12,0.1,0.1,0.12,0.08,0,8.02,2.33,2500,657.69,2200,Downstairs
0.12,0.13,0.1,0.09,0.09,0.11,0.06,0.12,0.09,0.11,0.09,0.11,0.11,0.08,0.09,0.11,0.08,0.11,0.14,0.11,0.12,0.13,0.09,0.14,0.09,0.09,0.05,0.12,0.07,0.12,0,8.58,1.98,3375,1121.43,4000,Downstairs
0.01,0.01,0.02,0.04,0.06,0.04,0.04,0.03,0.02,0.02,0,0.01,0.02,0.04,0.04,0.06,0.08,0.03,0.01,0.01,0.02,0.03,0.03,0.02,0.05,0.07,0.04,0.03,0,0.01,0,2.39,0.32,525,425,1000,Downstairs
0.11,0.09,0.16,0.14,0.13,0.08,0.11,0.09,0.05,0.06,0.09,0.11,0.08,0.15,0.11,0.12,0.09,0.09,0.06,0.11,0.08,0.07,0.1,0.13,0.11,0.12,0.13,0.08,0.08,0.12,0,8.22,2.7,1783.33,405.88,1933.33,Upstairs
0.12,0.09,0.11,0.09,0.12,0.09,0.1,0.09,0.1,0.09,0.13,0.11,0.12,0.07,0.03,0.08,0.1,0.11,0.17,0.08,0.15,0.13,0.07,0.06,0.04,0.12,0.05,0.11,0.19,0.11,0,8.31,2.56,1975,687.5,1875,Upstairs
0.12,0.13,0.08,0.08,0.1,0.1,0.08,0.13,0.09,0.11,0.11,0.11,0.1,0.08,0.05,0.03,0.14,0.14,0.11,0.14,0.11,0.13,0.14,0.04,0.11,0.07,0.09,0.14,0.06,0.1,0,9.08,2.45,3875,920,2112.5,Upstairs
0,0.02,0.01,0.02,0.03,0.07,0.06,0.05,0.1,0.09,0.02,0.01,0.04,0.05,0.16,0.12,0.03,0.01,0.01,0.01,0.01,0.01,0.04,0.13,0.07,0.05,0.08,0.03,0.03,0.01,0,3.46,1.07,600,275,325,Upstairs
0.14,0.16,0.14,0.14,0.1,0.09,0.08,0.05,0.07,0.06,0.11,0.08,0.11,0.1,0.13,0.11,0.12,0.1,0.09,0.06,0.09,0.08,0.09,0.08,0.13,0.14,0.13,0.1,0.09,0.1,0,8.48,2.24,1975,970,2150,Downstairs
0.09,0.11,0.1,0.07,0.11,0.16,0.11,0.12,0.04,0.12,0.1,0.11,0.09,0.15,0.07,0.07,0.11,0.14,0.07,0.11,0.1,0.11,0.13,0.08,0.12,0.08,0.08,0.09,0.11,0.12,0,8.67,2.27,1730,810,1750,Downstairs
0.08,0.06,0.1,0.1,0.09,0.08,0.1,0.09,0.19,0.12,0.09,0.09,0.14,0.06,0.11,0.1,0.09,0.06,0.09,0.18,0.11,0.08,0.13,0.09,0.06,0.12,0.1,0.17,0.07,0.09,0,9.19,2.23,2850,864.29,2783.33,Downstairs
0.06,0.02,0.03,0.06,0.05,0.03,0.07,0.11,0.05,0.08,0.06,0.07,0.03,0.05,0.05,0.08,0.03,0.07,0.04,0.08,0.05,0.05,0.05,0.1,0.05,0.04,0.04,0.02,0.09,0.05,0,4.77,1.31,1166.67,633.33,775,Downstairs
0.07,0.09,0.07,0.09,0.11,0.1,0.11,0.13,0.09,0.12,0.1,0.12,0.11,0.09,0.09,0.1,0.08,0.11,0.07,0.13,0.11,0.09,0.08,0.11,0.12,0.1,0.08,0.12,0.09,0.11,0,8.68,2.26,1200,464.71,1725,Upstairs
0.1,0.13,0.11,0.1,0.08,0.1,0.08,0.12,0.11,0.09,0.12,0.1,0.11,0.12,0.08,0.06,0.11,0.09,0.12,0.1,0.1,0.11,0.12,0.08,0.08,0.08,0.09,0.08,0.16,0.11,0,8.35,2.22,3400,734.62,3125,Upstairs
0.15,0.07,0.13,0.12,0.11,0.11,0.09,0.06,0.11,0.08,0.1,0.11,0.1,0.08,0.07,0.11,0.12,0.11,0.14,0.09,0.1,0.11,0.11,0.09,0.09,0.1,0.12,0.11,0.08,0.1,0,8.84,1.93,2975,766.67,3425,Upstairs
0.01,0.02,0.01,0.01,0.03,0.02,0.04,0.02,0.02,0.03,0,0,0,0.03,0.08,0.05,0.02,0.01,0,0,0.01,0.01,0.01,0.04,0.04,0.05,0.03,0.01,0,0,0,1.72,0.2,750,525,575,Upstairs
0.07,0.09,0.14,0.16,0.13,0.12,0.08,0.07,0.07,0.09,0.09,0.1,0.1,0.12,0.11,0.12,0.16,0.06,0.08,0.07,0.06,0.06,0.11,0.06,0.13,0.11,0.11,0.14,0.15,0.09,0,7.88,2.64,1975,1466.67,1150,Downstairs
0.16,0.1,0.07,0.1,0.09,0.07,0.1,0.13,0.1,0.1,0.14,0.11,0.09,0.07,0.1,0.05,0.09,0.13,0.12,0.12,0.15,0.11,0.09,0.11,0.1,0.06,0.1,0.11,0.08,0.11,0,8.27,1.98,1425,1321.43,1500,Downstairs
0.1,0.13,0.1,0.07,0.09,0.08,0.12,0.08,0.12,0.13,0.09,0.1,0.12,0.11,0.11,0.1,0.06,0.09,0.11,0.12,0.07,0.14,0.12,0.12,0.09,0.11,0.09,0.07,0.08,0.13,0,8.54,2.17,2500,863.64,3325,Downstairs
0.05,0.06,0.06,0.05,0.08,0.11,0.09,0.1,0.09,0.06,0.05,0.08,0.07,0.07,0.07,0.1,0.08,0.09,0.06,0.06,0.09,0.08,0.06,0.08,0.07,0.09,0.07,0.07,0.08,0.05,0,6.01,1.1,975,725,650,Downstairs
0.21,0.13,0.1,0.14,0.1,0.13,0.07,0.05,0.07,0.03,0.14,0.1,0.11,0,0.19,0.16,0,0.17,0.07,0,0.15,0.23,0.21,0.14,0.09,0.05,0.06,0.06,0.03,0.01,0,8.43,-1.22,1840.901477,175.45,2032.625601,Standing
0.11,0.11,0.11,0.13,0.14,0.1,0.1,0.09,0.09,0.06,0.09,0.09,0.15,0,0.19,0.13,0,0.12,0.11,0,0.06,0.11,0.1,0.1,0.06,0.12,0.13,0.11,0.1,0.13,0,8.46,-1.09,1840.901477,166.96,2032.625601,Standing
0.11,0.05,0.1,0.15,0.09,0.14,0.13,0.1,0.09,0.08,0.06,0.07,0.15,0,0.15,0.17,0,0.19,0.14,0,0.01,0.09,0.12,0.1,0.12,0.09,0.25,0.13,0.06,0.04,0,8.46,-1.1,1840.901477,183.96,2032.625601,Standing
0.04,0.05,0.06,0.09,0.09,0.1,0.15,0.14,0.16,0.15,0.1,0.05,0.12,0,0.15,0.17,0,0.22,0.08,0,0.17,0.14,0.15,0.1,0.08,0.12,0.13,0.1,0.03,0.02,0,8.47,-1.19,1840.901477,206.38,2032.625601,Standing
0.1,0.05,0.09,0.12,0.08,0.1,0.14,0.14,0.1,0.11,0.12,0.08,0.11,0,0.17,0.17,0,0.11,0.1,0,0.06,0.12,0.2,0.08,0.08,0.1,0.17,0.08,0.08,0.04,0,8.46,-1.14,1840.901477,156.45,2032.625601,Standing
0.04,0.06,0.07,0.12,0.13,0.13,0.13,0.11,0.15,0.09,0.03,0.06,0.14,0,0.19,0.22,0,0.19,0.11,0,0.04,0.1,0.2,0.09,0.15,0.08,0.19,0.12,0.02,0.05,0,8.46,-1.14,1840.901477,176.92,2032.625601,Standing
0.13,0.03,0.05,0.08,0.04,0.1,0.1,0.13,0.16,0.21,0.04,0.08,0.1,0,0.15,0.12,0,0.18,0.15,0,0.05,0.05,0.16,0.08,0.1,0.09,0.13,0.15,0.09,0.13,0,8.49,-1.06,1840.901477,175,2032.625601,Standing
0.02,0.03,0.04,0.05,0.05,0.06,0.08,0.15,0.22,0.33,0.02,0.03,0.05,0,0.07,0.13,0,0.12,0.15,0,0,0,0.01,0,0.01,0.02,0.05,0.19,0.21,0.53,0,8.54,-0.81,1840.901477,159.84,2032.625601,Standing
0.03,0.01,0.02,0.03,0.02,0.03,0.08,0.06,0.07,0.05,0.02,0.02,0.03,0,0.05,0.07,0,0.06,0.04,0,0,0,0.01,0,0.01,0.01,0.08,0.09,0.05,0.1,0,2.97,-0.31,1840.901477,213.33,2032.625601,Standing
0.11,0.1,0.05,0.14,0.13,0.11,0.09,0.1,0.09,0.08,0.09,0.12,0.1,0.09,0.1,0.11,0.07,0.11,0.1,0.08,0.08,0.1,0.09,0.08,0.1,0.14,0.13,0.1,0.06,0.13,0,8.56,3.02,1300,372.73,2225,Upstairs
0.07,0.09,0.17,0.07,0.07,0.12,0.13,0.11,0.08,0.11,0.12,0.1,0.1,0.1,0.09,0.14,0.1,0.07,0.09,0.09,0.15,0.09,0.12,0.08,0.08,0.1,0.06,0.1,0.16,0.09,0,8.11,2.38,4525,494.44,1550,Upstairs
0.08,0.07,0.03,0.07,0.06,0.03,0.05,0.05,0.1,0.07,0.05,0.04,0.06,0.08,0.05,0.03,0.1,0.08,0.07,0.05,0.03,0.06,0.06,0.1,0.09,0.03,0.08,0.07,0.04,0.05,0,5.3,1.42,2425,614.29,2375,Upstairs
0.1,0.06,0.07,0.14,0.12,0.12,0.11,0.11,0.09,0,0.09,0.1,0.1,0.07,0.14,0.11,0.14,0.11,0.09,0,0.15,0.07,0.1,0.11,0.09,0.11,0.13,0.09,0.1,0,0,8.57,1.97,1933.33,940,2550,Downstairs
0.11,0.1,0.11,0.07,0.1,0.1,0.13,0.07,0.16,0,0.11,0.1,0.1,0.09,0.13,0.09,0.09,0.1,0.08,0,0.08,0.13,0.12,0.1,0.08,0.08,0.12,0.12,0.09,0,0,8.64,2.32,3725,675,4275,Downstairs
0.11,0.12,0.11,0.1,0.1,0.09,0.11,0.1,0.06,0,0.11,0.11,0.1,0.15,0.08,0.08,0.08,0.08,0.13,0,0.08,0.08,0.08,0.11,0.11,0.14,0.08,0.11,0.11,0,0,8.42,2.66,2525,685.71,525,Downstairs
0.05,0.08,0.09,0.06,0.05,0.04,0.05,0.07,0.07,0,0.06,0.06,0.06,0.06,0.03,0.09,0.06,0.08,0.08,0,0.06,0.06,0.06,0.08,0.09,0.05,0.04,0.05,0.05,0,0,5.36,1.26,1700,741.67,750,Downstairs
0.12,0.16,0.16,0.11,0.09,0.06,0.06,0.09,0.08,0.09,0.09,0.12,0.12,0.1,0.09,0.09,0.13,0.09,0.09,0.12,0.13,0.1,0.08,0.1,0.13,0.1,0.07,0.13,0.07,0.11,0,10.28,-1.65,1483.33,703.85,2050,Walking
0.11,0.14,0.13,0.1,0.11,0.07,0.07,0.08,0.11,0.1,0.11,0.1,0.09,0.14,0.08,0.1,0.1,0.11,0.08,0.11,0.09,0.13,0.11,0.06,0.09,0.12,0.11,0.14,0.08,0.1,0,10.08,-1.3,2066.67,632.14,2666.67,Walking
0.09,0.13,0.14,0.12,0.07,0.1,0.09,0.08,0.11,0.1,0.09,0.1,0.13,0.11,0.1,0.12,0.09,0.12,0.07,0.1,0.1,0.1,0.12,0.11,0.12,0.11,0.1,0.1,0.09,0.08,0,10.18,-1.65,1500,560,1460,Walking
0.11,0.09,0.13,0.08,0.11,0.11,0.1,0.11,0.09,0.09,0.11,0.08,0.13,0.09,0.1,0.09,0.1,0.13,0.08,0.11,0.11,0.1,0.11,0.1,0.08,0.1,0.09,0.12,0.11,0.1,0,10.19,-1.54,3016.67,715.38,4525,Walking
0.11,0.09,0.12,0.14,0.09,0.09,0.12,0.08,0.1,0.09,0.09,0.11,0.09,0.11,0.12,0.1,0.11,0.1,0.11,0.08,0.08,0.11,0.12,0.12,0.1,0.11,0.1,0.09,0.12,0.08,0,10.17,-1.43,3175,800,1800,Walking
0.11,0.08,0.17,0.09,0.06,0.13,0.12,0.1,0.09,0.09,0.08,0.14,0.09,0.12,0.06,0.12,0.12,0.09,0.12,0.09,0.12,0.1,0.06,0.13,0.12,0.09,0.08,0.1,0.12,0.09,0,10.16,-1.48,2725,745.83,1050,Walking
0.1,0.09,0.11,0.11,0.1,0.08,0.17,0.06,0.09,0.1,0.09,0.1,0.1,0.1,0.12,0.1,0.12,0.12,0.1,0.07,0.11,0.11,0.13,0.1,0.12,0.08,0.09,0.09,0.11,0.09,0,10.18,-1.84,2675,757.69,2675,Walking
0.07,0.12,0.12,0.14,0.06,0.08,0.13,0.12,0.09,0.1,0.11,0.1,0.11,0.08,0.09,0.12,0.13,0.12,0.06,0.09,0.07,0.08,0.14,0.12,0.1,0.11,0.11,0.09,0.11,0.09,0,10.06,-1.36,3625,689.29,1483.33,Walking
0.08,0.09,0.08,0.09,0.14,0.12,0.1,0.1,0.12,0.1,0.11,0.12,0.08,0.07,0.13,0.09,0.11,0.1,0.08,0.11,0.07,0.09,0.15,0.08,0.11,0.1,0.12,0.12,0.1,0.08,0,10.35,-1.28,2875,900,1337.5,Walking
0.09,0.11,0.08,0.1,0.13,0.09,0.12,0.08,0.1,0.11,0.11,0.1,0.08,0.09,0.14,0.13,0.09,0.11,0.06,0.11,0.12,0.07,0.11,0.08,0.11,0.12,0.09,0.08,0.12,0.12,0,10.08,-1.09,2200,576.67,3450,Walking
0.11,0.08,0.1,0.11,0.1,0.08,0.1,0.14,0.1,0.1,0.12,0.08,0.11,0.1,0.11,0.09,0.09,0.08,0.11,0.12,0.14,0.12,0.07,0.1,0.09,0.13,0.07,0.11,0.08,0.11,0,10.14,-1.54,1775,603.33,2050,Walking
0.09,0.09,0.06,0.1,0.15,0.1,0.15,0.09,0.1,0.11,0.12,0.1,0.11,0.08,0.08,0.09,0.13,0.07,0.14,0.11,0.09,0.14,0.1,0.1,0.07,0.13,0.1,0.07,0.12,0.11,0,10.24,-1.24,1850,612.5,2225,Walking
0.1,0.14,0.07,0.1,0.08,0.13,0.12,0.1,0.1,0.08,0.1,0.09,0.11,0.12,0.12,0.09,0.09,0.07,0.11,0.12,0.1,0.13,0.1,0.1,0.12,0.07,0.12,0.08,0.11,0.1,0,10.18,-1.47,1987.5,606.67,1410,Walking
0.13,0.07,0.1,0.07,0.11,0.09,0.09,0.13,0.1,0.14,0.13,0.09,0.09,0.09,0.11,0.09,0.08,0.11,0.12,0.11,0.11,0.14,0.07,0.11,0.11,0.06,0.17,0.07,0.1,0.09,0,10.23,-1.59,2633.33,609.38,2933.33,Walking
0.09,0.12,0.08,0.08,0.09,0.11,0.13,0.12,0.08,0.12,0.11,0.08,0.12,0.09,0.12,0.1,0.1,0.11,0.12,0.09,0.11,0.11,0.1,0.08,0.1,0.1,0.11,0.1,0.09,0.13,0,10.32,-1.36,1483.33,812.5,2675,Walking
0.09,0.1,0.07,0.1,0.14,0.1,0.12,0.1,0.12,0.09,0.1,0.11,0.09,0.1,0.1,0.11,0.1,0.08,0.13,0.09,0.08,0.12,0.11,0.1,0.11,0.11,0.11,0.08,0.09,0.12,0,10.24,-1.29,3125,646.43,3125,Walking
0.1,0.1,0.07,0.09,0.1,0.12,0.09,0.13,0.13,0.1,0.13,0.09,0.1,0.09,0.11,0.1,0.08,0.09,0.11,0.12,0.11,0.11,0.12,0.09,0.11,0.07,0.09,0.1,0.12,0.11,0,10.2,-1.41,3025,633.33,1416.67,Walking
0.1,0.08,0.13,0.11,0.07,0.09,0.1,0.12,0.12,0.1,0.11,0.11,0.09,0.08,0.1,0.13,0.08,0.12,0.11,0.09,0.11,0.12,0.1,0.07,0.12,0.13,0.08,0.11,0.06,0.12,0,10.22,-1.47,1325,662.5,2225,Walking
0.11,0.14,0.06,0.08,0.1,0.11,0.09,0.11,0.11,0.11,0.14,0.07,0.1,0.09,0.11,0.07,0.11,0.1,0.13,0.11,0.11,0.11,0.12,0.09,0.08,0.11,0.11,0.08,0.11,0.1,0,10.26,-1.44,3975,565.63,2225,Walking
0.11,0.1,0.1,0.1,0.09,0.1,0.11,0.07,0.12,0.12,0.11,0.1,0.09,0.15,0.09,0.08,0.07,0.1,0.11,0.13,0.11,0.1,0.07,0.15,0.08,0.07,0.12,0.11,0.11,0.11,0,10.27,-1.13,3050,528.13,1725,Walking
0.1,0.13,0.08,0.11,0.09,0.12,0.06,0.11,0.06,0.16,0.09,0.11,0.12,0.1,0.08,0.1,0.09,0.13,0.11,0.1,0.13,0.08,0.06,0.12,0.09,0.07,0.12,0.16,0.07,0.12,0,10.4,-1.06,2650,571.43,2200,Walking
0.11,0.11,0.07,0.12,0.07,0.13,0.08,0.11,0.11,0.11,0.09,0.11,0.08,0.11,0.06,0.12,0.1,0.09,0.12,0.13,0.11,0.12,0.09,0.05,0.12,0.09,0.09,0.12,0.11,0.12,0,10.5,-1.15,1300,573.53,2175,Walking
0.11,0.11,0.11,0.06,0.12,0.1,0.1,0.08,0.12,0.11,0.09,0.08,0.08,0.13,0.09,0.1,0.13,0.13,0.09,0.1,0.08,0.09,0.15,0.11,0.07,0.09,0.12,0.11,0.09,0.11,0,10.55,-1.17,4300,860,1325,Walking
0.13,0.11,0.1,0.1,0.05,0.1,0.11,0.1,0.08,0.14,0.09,0.11,0.09,0.12,0.13,0.1,0.05,0.08,0.13,0.11,0.13,0.09,0.07,0.12,0.1,0.07,0.15,0.09,0.1,0.1,0,10.18,-1.33,3450,600,2162.5,Walking
0.11,0.14,0.1,0.08,0.07,0.09,0.09,0.11,0.13,0.11,0.1,0.1,0.11,0.1,0.08,0.1,0.11,0.09,0.14,0.1,0.08,0.13,0.09,0.1,0.08,0.11,0.11,0.12,0.1,0.1,0,10.54,-1.17,2200,723.08,1466.67,Walking
0.08,0.1,0.11,0.13,0.08,0.13,0.1,0.07,0.14,0.09,0.11,0.1,0.1,0.13,0.09,0.06,0.12,0.14,0.08,0.1,0.09,0.08,0.13,0.12,0.08,0.14,0.12,0.07,0.11,0.09,0,10.14,-1.2,1275,804.17,3216.67,Walking
0.09,0.07,0.09,0.14,0.09,0.13,0.11,0.12,0.11,0.08,0.1,0.1,0.11,0.1,0.12,0.07,0.16,0.09,0.08,0.09,0.08,0.08,0.16,0.09,0.15,0.07,0.09,0.11,0.11,0.09,0,10.16,-1.26,2066.67,822.73,2000,Walking
0.1,0.08,0.17,0.09,0.07,0.12,0.08,0.1,0.12,0.09,0.11,0.11,0.07,0.1,0.1,0.14,0.09,0.1,0.1,0.1,0.09,0.08,0.12,0.11,0.09,0.12,0.1,0.11,0.09,0.12,0,10.31,-1.02,2225,632.14,1483.33,Walking
0.09,0.11,0.11,0.08,0.1,0.12,0.12,0.07,0.13,0.09,0.08,0.13,0.07,0.11,0.12,0.11,0.09,0.12,0.11,0.08,0.07,0.07,0.11,0.13,0.12,0.1,0.08,0.14,0.1,0.09,0,10.36,-0.93,1150,660.71,4500,Walking
0.09,0.09,0.09,0.11,0.14,0.09,0.06,0.11,0.12,0.13,0.09,0.1,0.13,0.1,0.08,0.12,0.12,0.07,0.12,0.09,0.11,0.06,0.11,0.12,0.08,0.09,0.12,0.12,0.11,0.1,0,10.26,-1.09,2000,711.54,1733.33,Walking
0.14,0.07,0.07,0.08,0.09,0.06,0.12,0.16,0.07,0.16,0.11,0.06,0.12,0.09,0.09,0.11,0.1,0.07,0.12,0.15,0.16,0.1,0.04,0.07,0.13,0.12,0.07,0.09,0.15,0.1,0,10.69,-1.36,1725,581.25,3000,Walking
0.11,0.07,0.1,0.1,0.17,0.08,0.17,0.07,0.06,0.08,0.08,0.12,0.12,0.07,0.15,0.12,0.1,0.12,0.06,0.08,0.09,0.07,0.14,0.06,0.1,0.14,0.14,0.1,0.1,0.1,0,10.08,-1.18,1800,790.91,2275,Walking
0.03,0.02,0.04,0.08,0.06,0.04,0.03,0.02,0.01,0.01,0,0.07,0.07,0.03,0.09,0.02,0.02,0.03,0,0.01,0,0.01,0.02,0.05,0.11,0.04,0.03,0.02,0.02,0.05,0,2.87,-0.17,725,1000,1300,Walking
0.06,0.06,0.02,0.07,0.04,0.09,0.11,0.06,0.13,0.33,0.09,0.15,0.07,0.11,0.12,0.12,0.12,0.07,0.08,0,0.13,0.07,0.12,0.14,0.06,0.06,0.09,0.11,0.21,0.05,0,7.85,-1.91,568.75,269.44,1210,Jogging
0.06,0.08,0.07,0.05,0.08,0.11,0.09,0.16,0.14,0.18,0.14,0.13,0.09,0.09,0.11,0.06,0.09,0.14,0.06,0,0.14,0.09,0.12,0.06,0.1,0.09,0.1,0.11,0.11,0.11,0,7.31,-1.97,2062.5,312.9,1012.5,Jogging
0.08,0.11,0.07,0.07,0.12,0.1,0.12,0.14,0.13,0.09,0.15,0.1,0.1,0.1,0.08,0.08,0.09,0.11,0.08,0,0.18,0.09,0.08,0.04,0.05,0.15,0.08,0.13,0.08,0.13,0,7.69,-1.51,1783.33,276.47,1030,Jogging
0.11,0.08,0.07,0.11,0.1,0.1,0.13,0.12,0.12,0.09,0.12,0.14,0.12,0.08,0.08,0.09,0.07,0.12,0.08,0,0.16,0.09,0.08,0.08,0.06,0.12,0.14,0.09,0.07,0.13,0,7.77,-1.87,1700,324.14,2916.67,Jogging
0.08,0.15,0.07,0.1,0.09,0.13,0.08,0.07,0.13,0.12,0.11,0.12,0.13,0.1,0.1,0.07,0.07,0.08,0.1,0,0.12,0.12,0.09,0.08,0.07,0.1,0.11,0.12,0.08,0.14,0,8.05,-1.42,1950,320,1135.71,Jogging
0.09,0.06,0.08,0.13,0.07,0.15,0.08,0.11,0.15,0.09,0.13,0.13,0.1,0.07,0.12,0.09,0.04,0.12,0.06,0,0.13,0.11,0.11,0.09,0.07,0.11,0.09,0.1,0.09,0.13,0,7.6,-1.84,2066.67,331.03,2400,Jogging
0.11,0.09,0.06,0.13,0.12,0.11,0.09,0.07,0.13,0.11,0.11,0.13,0.1,0.09,0.09,0.08,0.1,0.13,0.07,0,0.07,0.1,0.14,0.09,0.09,0.11,0.11,0.1,0.09,0.12,0,8.45,-1.5,2733.33,324.14,950,Jogging
