@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R43-weka.filters.unsupervised.attribute.Remove-R41-42-weka.filters.unsupervised.attribute.Remove-R37-40-weka.filters.unsupervised.attribute.Remove-R33-36

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute Y0 numeric
@attribute Y1 numeric
@attribute Y2 numeric
@attribute Y3 numeric
@attribute Y4 numeric
@attribute Y5 numeric
@attribute Y6 numeric
@attribute Y7 numeric
@attribute Y8 numeric
@attribute Y9 numeric
@attribute Z0 numeric
@attribute Z1 numeric
@attribute Z2 numeric
@attribute Z3 numeric
@attribute Z4 numeric
@attribute Z5 numeric
@attribute Z6 numeric
@attribute Z7 numeric
@attribute Z8 numeric
@attribute Z9 numeric
@attribute XAVG numeric
@attribute YAVG numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0.08,0.17,0.1,0.07,0.04,0.08,0.06,0.1,0.14,0.17,0.21,0.14,0.08,0.06,0.08,0.05,0.08,0.12,0.13,0.07,0.22,0.13,0.1,0.1,0.07,0.09,0.1,0.09,0.06,0.08,0,-0.45,Upstairs
0.06,0.06,0.03,0.03,0.05,0.02,0.1,0.06,0.03,0.02,0.07,0.06,0.05,0.06,0.05,0.04,0.05,0.02,0.05,0,0.06,0.07,0.05,0.04,0.05,0.03,0.06,0.03,0.03,0.05,0,-0.53,Upstairs
0.12,0.22,0.23,0.15,0.09,0.05,0.04,0.06,0.05,0.02,0,0,0,0.02,0.08,0.15,0.19,0.21,0.18,0.18,0.07,0.03,0.08,0.07,0.1,0.13,0.12,0.16,0.1,0.15,0,9,Downstairs
0.17,0.2,0.19,0.12,0.1,0.05,0.07,0.09,0.02,0.01,0,0,0,0.01,0.07,0.18,0.18,0.21,0.2,0.17,0.08,0.08,0.08,0.1,0.14,0.18,0.1,0.11,0.06,0.08,0,9.05,Downstairs
0.26,0.19,0.11,0.07,0.12,0.04,0.05,0.05,0.08,0.05,0,0,0,0.05,0.08,0.14,0.14,0.17,0.2,0.23,0.06,0.09,0.11,0.12,0.09,0.08,0.11,0.1,0.13,0.14,0,9.46,Downstairs
0.1,0.05,0.06,0.09,0.1,0.08,0.07,0.09,0.17,0.18,0.15,0.13,0.14,0.1,0.12,0.08,0.08,0.04,0.08,0.08,0.06,0.07,0.04,0.08,0.1,0.1,0.13,0.09,0.17,0.15,0,2.66,Downstairs
0.01,0.01,0.02,0.1,0.1,0.11,0.14,0.18,0.14,0.2,0.2,0.25,0.18,0.18,0.1,0.04,0.04,0.02,0.01,0,0.1,0.05,0.09,0.12,0.1,0.1,0.13,0.12,0.13,0.1,0,-0.72,Downstairs
0,0,0.04,0.09,0.1,0.21,0.15,0.13,0.12,0.18,0.24,0.17,0.18,0.18,0.12,0.05,0.05,0.03,0,0,0.15,0.22,0.16,0.12,0.09,0.05,0.06,0.07,0.08,0.04,0,-0.71,Downstairs
0.01,0,0,0.04,0.08,0.1,0.14,0.1,0.09,0.05,0.07,0.11,0.16,0.13,0.09,0.01,0.01,0,0,0.01,0.14,0.15,0.11,0.05,0.06,0.04,0.02,0.01,0.02,0.02,0,-0.13,Downstairs
0.17,0.02,0.11,0.14,0.19,0.27,0.01,0.02,0.04,0.04,0,0,0,0,0,0,0.02,0.23,0,0.74,0,0,0,0,0,0.02,0.01,0.05,0.19,0.71,0,7.74,Sitting
0,0.14,0.45,0.25,0.15,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0.48,0,0.52,0,0,0,0,0,0.02,0.01,0.46,0.44,0.08,0,7.62,Sitting
0.41,0.28,0.06,0.01,0.01,0.01,0,0.09,0.1,0.04,0.21,0.09,0.02,0.03,0,0.06,0.22,0.07,0,0.3,0.33,0.01,0.01,0.05,0.03,0.02,0.18,0.17,0.13,0.09,0,7.21,Sitting
0,0.01,0.01,0.01,0,0.03,0.15,0.35,0.45,0.01,0,0.01,0.01,0.01,0.01,0.19,0.78,0,0,0,0,0.01,0,0.03,0.01,0.41,0.51,0.02,0,0.02,0,7.2,Sitting
0,0.02,0.05,0.04,0.02,0.37,0.45,0.06,0,0,0.03,0.03,0.01,0.19,0.47,0.28,0,0,0,0,0.05,0.08,0.12,0.74,0,0.01,0,0,0,0.01,0,6.88,Sitting
0.1,0.25,0.01,0.05,0.14,0.38,0.08,0,0.01,0.01,0.38,0.6,0,0.01,0,0.02,0,0,0,0.01,0.36,0.56,0.06,0.01,0.01,0.01,0,0.01,0,0.01,0,6.56,Sitting
0.03,0.02,0.15,0.09,0.11,0.12,0.07,0.01,0.03,0.37,0.08,0.11,0.07,0.55,0.07,0.07,0.04,0.01,0,0.01,0.04,0.1,0.2,0.25,0.06,0.27,0.02,0.01,0.02,0.06,0,6.85,Sitting
0,0,0,0,0,0.01,0.03,0.06,0.13,0.56,0,0,0.13,0.52,0.05,0.09,0.01,0,0,0.01,0.01,0.01,0.02,0.07,0.45,0.22,0.01,0,0.01,0.02,0,5.41,Sitting
0.39,0.22,0.12,0.08,0.06,0.04,0.04,0.02,0.03,0.02,0.24,0.09,0.04,0.07,0.07,0.1,0.06,0.07,0.06,0.21,0.26,0.04,0.02,0.02,0.06,0.03,0.04,0.04,0.12,0.4,0,9.66,Standing
0.06,0.07,0.04,0.05,0.06,0.13,0.17,0.14,0.15,0.15,0.12,0.15,0.1,0.08,0.11,0.09,0.07,0.1,0.09,0.12,0.08,0.16,0.08,0.12,0.1,0.09,0.13,0.05,0.06,0.15,0,9.62,Standing
0.01,0.13,0.18,0.05,0.02,0.05,0.07,0.11,0.26,0.14,0.07,0.08,0.2,0.16,0.1,0.08,0.06,0.02,0.14,0.1,0.07,0.17,0.06,0.03,0.1,0.15,0.23,0.1,0.06,0.05,0,9.67,Standing
0,0.29,0.46,0.21,0.03,0.02,0,0.01,0,0,0,0,0,0.01,0.02,0.07,0.17,0.26,0.38,0.11,0.06,0.23,0.32,0.24,0.11,0.03,0.01,0,0.01,0,0,9.91,Standing
0,0.02,0.03,0.17,0.15,0.12,0.09,0.14,0.11,0.2,0.11,0.13,0.16,0.14,0.14,0.1,0.04,0.04,0.06,0.12,0.1,0.06,0.03,0.06,0.09,0.08,0.13,0.19,0.15,0.14,0,9.62,Standing
0,0,0.02,0.09,0.13,0.11,0.19,0.15,0.18,0.15,0.1,0.18,0.19,0.15,0.11,0.07,0.06,0.07,0.05,0.05,0.02,0.02,0.01,0.07,0.1,0.13,0.12,0.19,0.26,0.1,0,9.57,Standing
0,0,0.01,0.04,0.1,0.14,0.14,0.13,0.2,0.26,0.1,0.18,0.13,0.13,0.18,0.12,0.08,0.06,0.01,0.04,0.01,0.05,0.03,0.12,0.1,0.11,0.16,0.18,0.16,0.09,0,9.56,Standing
0,0.01,0,0.06,0.1,0.08,0.14,0.21,0.21,0.22,0.11,0.18,0.22,0.2,0.08,0.02,0.07,0.03,0.06,0.05,0.03,0.02,0.03,0.06,0.07,0.12,0.14,0.14,0.26,0.16,0,9.55,Standing
0,0,0.05,0.12,0.16,0.17,0.21,0.1,0.1,0.11,0.05,0.16,0.2,0.15,0.13,0.07,0.08,0.05,0.07,0.06,0.03,0.02,0.03,0.06,0.09,0.1,0.12,0.26,0.2,0.11,0,9.62,Standing
0.11,0.06,0.12,0.19,0.12,0.1,0.08,0.08,0.06,0.11,0.08,0.05,0.07,0.09,0.07,0.07,0.18,0.13,0.16,0.12,0.08,0.11,0.07,0.11,0.13,0.12,0.11,0.08,0.15,0.07,0,9.76,Standing
0.29,0.22,0.27,0.16,0.05,0.02,0,0.01,0,0.01,0.01,0.01,0.01,0.03,0.04,0.04,0.19,0.22,0.29,0.18,0.16,0.17,0.14,0.15,0.1,0.09,0.07,0.06,0.06,0.03,0,9.9,Standing
0.35,0.33,0.22,0.09,0.01,0.01,0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.02,0.06,0.14,0.16,0.39,0.2,0.25,0.26,0.18,0.08,0.14,0.05,0.03,0.01,0.01,0.01,0,9.93,Standing
0.01,0.01,0.02,0.06,0.08,0.14,0.17,0.23,0.12,0.18,0.07,0.08,0.11,0.1,0.11,0.19,0.09,0.09,0.1,0.08,0.18,0.13,0.17,0.14,0.13,0.08,0.05,0.06,0.05,0.03,0,9.68,Standing
0,0,0,0.01,0.3,0.38,0.19,0.07,0.06,0,0,0.02,0.06,0.12,0.18,0.27,0.21,0.1,0.06,0.01,0.02,0.11,0.1,0.19,0.22,0.14,0.13,0.05,0.03,0.02,0,9.71,Standing
0.2,0.09,0.06,0.06,0.07,0.04,0.04,0.02,0.03,0.04,0.17,0.05,0.04,0.03,0.04,0.06,0.05,0.04,0.05,0.1,0.05,0.03,0.04,0.05,0.05,0.05,0.04,0.04,0.07,0.2,0,5.93,Standing
0.05,0.11,0.12,0.09,0.09,0.22,0.09,0.1,0.11,0.05,0.1,0.06,0.1,0.15,0.15,0.1,0.06,0.09,0.12,0.06,0.07,0.09,0.1,0.1,0.13,0.13,0.12,0.1,0.11,0.09,0,10.28,Walking
0.12,0.1,0.1,0.13,0.07,0.1,0.12,0.11,0.06,0.11,0.1,0.08,0.11,0.14,0.07,0.09,0.08,0.12,0.16,0.05,0.11,0.06,0.12,0.14,0.12,0.1,0.08,0.08,0.13,0.09,0,10.24,Walking
0.12,0.09,0.08,0.13,0.1,0.1,0.06,0.13,0.09,0.12,0.1,0.06,0.12,0.13,0.11,0.09,0.08,0.13,0.11,0.09,0.09,0.07,0.13,0.11,0.11,0.09,0.13,0.07,0.12,0.1,0,10.37,Walking
0.13,0.1,0.12,0.11,0.08,0.09,0.1,0.11,0.08,0.11,0.09,0.07,0.11,0.12,0.06,0.09,0.17,0.09,0.11,0.09,0.1,0.07,0.1,0.15,0.17,0.11,0.05,0.07,0.1,0.1,0,10.37,Walking
0.13,0.09,0.12,0.13,0.07,0.08,0.11,0.11,0.07,0.12,0.09,0.09,0.09,0.13,0.1,0.07,0.11,0.14,0.13,0.05,0.1,0.09,0.08,0.18,0.11,0.11,0.07,0.1,0.07,0.12,0,10.25,Walking
0.11,0.09,0.12,0.12,0.1,0.08,0.11,0.11,0.08,0.1,0.1,0.07,0.12,0.1,0.09,0.1,0.14,0.11,0.09,0.07,0.1,0.11,0.12,0.15,0.08,0.06,0.11,0.06,0.1,0.13,0,10.19,Walking
0.14,0.07,0.13,0.12,0.1,0.07,0.08,0.11,0.11,0.09,0.09,0.12,0.09,0.12,0.05,0.12,0.11,0.1,0.12,0.07,0.11,0.09,0.1,0.1,0.1,0.1,0.12,0.11,0.11,0.09,0,10.17,Walking
0.12,0.11,0.09,0.12,0.1,0.1,0.11,0.07,0.11,0.1,0.12,0.13,0.07,0.11,0.1,0.07,0.09,0.14,0.09,0.07,0.11,0.1,0.12,0.08,0.14,0.11,0.09,0.11,0.08,0.1,0,9.97,Walking
0.13,0.11,0.1,0.12,0.09,0.07,0.1,0.09,0.11,0.09,0.1,0.15,0.07,0.1,0.07,0.11,0.12,0.11,0.09,0.09,0.11,0.12,0.06,0.1,0.12,0.11,0.08,0.13,0.09,0.11,0,9.99,Walking
0.12,0.11,0.08,0.13,0.11,0.11,0.1,0.1,0.06,0.11,0.1,0.11,0.07,0.12,0.09,0.1,0.13,0.1,0.08,0.09,0.11,0.09,0.08,0.11,0.12,0.12,0.11,0.09,0.08,0.11,0,10.05,Walking
0.13,0.11,0.1,0.1,0.11,0.07,0.09,0.1,0.14,0.08,0.11,0.12,0.07,0.09,0.1,0.11,0.1,0.13,0.1,0.08,0.14,0.11,0.06,0.07,0.11,0.14,0.1,0.1,0.07,0.12,0,10.06,Walking
0.13,0.11,0.1,0.08,0.12,0.1,0.1,0.07,0.12,0.09,0.12,0.14,0.02,0.1,0.09,0.09,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.07,0.13,0.12,0.1,0.11,0.07,0.11,0,10.2,Walking
0.1,0.11,0.09,0.11,0.08,0.1,0.12,0.12,0.11,0.09,0.1,0.11,0.1,0.1,0.13,0.05,0.1,0.1,0.13,0.06,0.12,0.11,0.1,0.09,0.08,0.09,0.11,0.11,0.1,0.11,0,9.99,Walking
0.14,0.08,0.1,0.13,0.07,0.08,0.09,0.11,0.12,0.09,0.09,0.13,0.07,0.09,0.09,0.09,0.14,0.12,0.07,0.09,0.13,0.12,0.07,0.13,0.09,0.09,0.08,0.1,0.09,0.12,0,10.23,Walking
0.1,0.12,0.11,0.08,0.14,0.07,0.11,0.08,0.12,0.09,0.1,0.12,0.06,0.13,0.1,0.07,0.11,0.12,0.11,0.07,0.16,0.15,0.05,0.05,0.08,0.08,0.11,0.15,0.1,0.1,0,10.18,Walking
0.11,0.11,0.09,0.14,0.08,0.09,0.13,0.1,0.07,0.11,0.13,0.09,0.13,0.08,0.07,0.12,0.1,0.08,0.11,0.09,0.11,0.09,0.12,0.11,0.1,0.13,0.08,0.07,0.12,0.09,0,10.05,Walking
0.11,0.09,0.11,0.08,0.15,0.12,0.09,0.07,0.11,0.1,0.12,0.08,0.13,0.1,0.09,0.09,0.07,0.12,0.12,0.09,0.09,0.07,0.14,0.08,0.08,0.15,0.11,0.11,0.09,0.1,0,10.01,Walking
0.12,0.1,0.1,0.08,0.11,0.12,0.11,0.07,0.11,0.11,0.1,0.11,0.13,0.07,0.1,0.12,0.06,0.11,0.11,0.08,0.13,0.12,0.08,0.09,0.07,0.11,0.12,0.1,0.12,0.08,0,9.92,Walking
0.08,0.13,0.12,0.07,0.09,0.16,0.06,0.12,0.1,0.1,0.11,0.11,0.12,0.08,0.09,0.09,0.1,0.12,0.12,0.06,0.08,0.08,0.13,0.11,0.1,0.1,0.12,0.12,0.12,0.08,0,9.96,Walking
0.1,0.12,0.08,0.1,0.13,0.09,0.08,0.1,0.14,0.08,0.12,0.07,0.12,0.12,0.06,0.13,0.11,0.09,0.1,0.11,0.11,0.12,0.11,0.05,0.11,0.09,0.11,0.13,0.11,0.09,0,9.99,Walking
0.1,0.1,0.1,0.13,0.1,0.1,0.08,0.1,0.1,0.12,0.11,0.11,0.11,0.08,0.09,0.1,0.1,0.13,0.09,0.08,0.12,0.09,0.11,0.08,0.09,0.07,0.16,0.1,0.1,0.11,0,9.99,Walking
0.09,0.09,0.09,0.12,0.14,0.08,0.13,0.09,0.11,0.1,0.11,0.09,0.12,0.12,0.11,0.08,0.07,0.1,0.11,0.08,0.1,0.13,0.1,0.06,0.08,0.1,0.15,0.11,0.12,0.09,0,9.95,Walking
0.09,0.07,0.12,0.11,0.09,0.08,0.12,0.13,0.08,0.14,0.11,0.1,0.13,0.07,0.1,0.11,0.09,0.12,0.1,0.08,0.08,0.08,0.11,0.13,0.09,0.09,0.11,0.13,0.09,0.11,0,10.03,Walking
0.09,0.09,0.11,0.09,0.1,0.09,0.13,0.1,0.12,0.1,0.12,0.11,0.1,0.11,0.12,0.08,0.09,0.1,0.09,0.08,0.08,0.11,0.11,0.1,0.1,0.09,0.11,0.11,0.11,0.1,0,9.87,Walking
0.08,0.11,0.1,0.08,0.11,0.1,0.12,0.08,0.14,0.1,0.11,0.09,0.13,0.1,0.12,0.08,0.07,0.13,0.09,0.09,0.12,0.09,0.08,0.1,0.13,0.09,0.11,0.1,0.12,0.08,0,9.82,Walking
0.08,0.12,0.11,0.07,0.11,0.09,0.06,0.16,0.13,0.09,0.08,0.1,0.11,0.12,0.08,0.15,0.12,0.07,0.08,0.1,0.1,0.08,0.11,0.17,0.11,0.05,0.09,0.1,0.09,0.13,0,10.16,Walking
0.06,0.16,0.06,0.1,0.12,0.09,0.09,0.11,0.12,0.12,0.09,0.11,0.12,0.07,0.13,0.08,0.15,0.1,0.08,0.08,0.1,0.08,0.08,0.12,0.13,0.07,0.12,0.1,0.1,0.14,0,10.05,Walking
0.06,0.13,0.12,0.08,0.1,0.11,0.08,0.11,0.13,0.1,0.11,0.11,0.12,0.07,0.13,0.11,0.13,0.07,0.07,0.1,0.06,0.1,0.14,0.09,0.12,0.08,0.13,0.1,0.09,0.11,0,9.96,Walking
0.08,0.09,0.13,0.08,0.09,0.12,0.11,0.09,0.1,0.13,0.1,0.11,0.12,0.08,0.13,0.11,0.12,0.06,0.08,0.1,0.09,0.13,0.15,0.07,0.06,0.1,0.09,0.12,0.1,0.12,0,10.11,Walking
0.08,0.07,0.11,0.1,0.12,0.12,0.13,0.1,0.07,0.12,0.07,0.11,0.08,0.09,0.14,0.16,0.13,0.09,0.07,0.05,0.08,0.09,0.11,0.09,0.12,0.13,0.07,0.13,0.12,0.09,0,10.35,Walking
0.09,0.09,0.12,0.07,0.1,0.09,0.09,0.13,0.12,0.12,0.08,0.12,0.1,0.11,0.1,0.13,0.11,0.08,0.09,0.06,0.09,0.12,0.13,0.1,0.09,0.14,0.04,0.09,0.12,0.11,0,10.13,Walking
0.09,0.1,0.11,0.08,0.09,0.13,0.12,0.12,0.07,0.12,0.09,0.1,0.11,0.1,0.16,0.11,0.07,0.06,0.11,0.08,0.11,0.16,0.1,0.07,0.06,0.1,0.09,0.09,0.15,0.1,0,10.25,Walking
0.11,0.08,0.12,0.09,0.07,0.12,0.14,0.09,0.09,0.12,0.12,0.1,0.09,0.09,0.1,0.15,0.07,0.09,0.07,0.11,0.09,0.14,0.08,0.09,0.13,0.11,0.09,0.09,0.1,0.11,0,10.19,Walking
0.02,0.03,0.03,0.04,0.09,0.08,0.05,0.04,0.04,0.02,0.02,0.04,0.03,0.06,0.08,0.05,0.05,0.04,0.03,0.03,0.01,0.03,0.05,0.05,0.04,0.08,0.06,0.07,0.01,0.03,0,4.19,Walking
0.23,0.06,0.13,0.11,0.13,0.1,0.07,0.1,0.06,0,0.09,0.1,0.13,0.06,0.07,0.18,0.05,0.1,0.1,0,0.11,0.14,0.09,0.07,0.09,0.1,0.1,0.11,0.12,0,0,9.4,Jogging
0.13,0.08,0.09,0.13,0.09,0.1,0.14,0.07,0.08,0,0.08,0.14,0.11,0.08,0.13,0.08,0.1,0.1,0.1,0,0.1,0.1,0.11,0.11,0.09,0.12,0.1,0.06,0.14,0,0,8.9,Jogging
0.11,0.1,0.12,0.09,0.08,0.16,0.11,0.09,0.08,0,0.09,0.12,0.12,0.08,0.12,0.1,0.12,0.09,0.07,0,0.12,0.11,0.08,0.1,0.11,0.08,0.09,0.13,0.12,0,0,8.77,Jogging
0.11,0.13,0.08,0.08,0.12,0.09,0.1,0.08,0.13,0,0.09,0.11,0.13,0.08,0.11,0.09,0.12,0.1,0.08,0,0.1,0.11,0.12,0.1,0.06,0.11,0.11,0.1,0.11,0,0,9.03,Jogging
0.1,0.11,0.12,0.13,0.09,0.11,0.07,0.11,0.08,0,0.11,0.1,0.12,0.09,0.12,0.11,0.09,0.09,0.09,0,0.11,0.11,0.07,0.12,0.11,0.07,0.09,0.14,0.14,0,0,8.77,Jogging
0.1,0.12,0.1,0.11,0.09,0.09,0.12,0.13,0.11,0,0.13,0.09,0.09,0.11,0.12,0.08,0.1,0.09,0.11,0,0.11,0.1,0.11,0.1,0.07,0.06,0.13,0.11,0.14,0,0,8.62,Jogging
0.08,0.09,0.11,0.08,0.12,0.13,0.07,0.12,0.12,0,0.09,0.11,0.08,0.11,0.1,0.12,0.11,0.11,0.1,0,0.1,0.09,0.08,0.13,0.12,0.09,0.1,0.11,0.11,0,0,9.03,Jogging
0.08,0.13,0.09,0.13,0.09,0.11,0.09,0.11,0.11,0,0.12,0.1,0.09,0.11,0.1,0.08,0.09,0.11,0.14,0,0.1,0.09,0.12,0.13,0.09,0.08,0.08,0.13,0.1,0,0,8.97,Jogging
0.07,0.12,0.1,0.13,0.08,0.12,0.08,0.12,0.1,0,0.09,0.11,0.1,0.08,0.11,0.09,0.13,0.09,0.1,0,0.1,0.11,0.12,0.11,0.06,0.12,0.07,0.11,0.11,0,0,9.16,Jogging
0.08,0.13,0.08,0.1,0.14,0.09,0.07,0.11,0.09,0,0.09,0.11,0.11,0.1,0.1,0.09,0.1,0.12,0.1,0,0.1,0.13,0.12,0.08,0.09,0.09,0.1,0.11,0.1,0,0,9.13,Jogging
0.06,0.11,0.14,0.11,0.08,0.11,0.1,0.11,0.11,0,0.11,0.1,0.09,0.11,0.1,0.1,0.09,0.14,0.09,0,0.1,0.12,0.09,0.11,0.11,0.12,0.08,0.1,0.1,0,0,9.12,Jogging
0.06,0.12,0.12,0.11,0.1,0.11,0.13,0.06,0.12,0,0.09,0.12,0.07,0.11,0.08,0.16,0.11,0.09,0.08,0,0.07,0.07,0.15,0.13,0.1,0.14,0.12,0.12,0.06,0,0,9.21,Jogging
0.07,0.13,0.11,0.11,0.08,0.09,0.13,0.07,0.1,0,0.1,0.12,0.08,0.13,0.07,0.16,0.07,0.09,0.12,0,0.09,0.07,0.11,0.12,0.11,0.1,0.11,0.1,0.11,0,0,8.9,Jogging
0.08,0.1,0.13,0.09,0.15,0.08,0.06,0.1,0.12,0,0.11,0.1,0.11,0.11,0.08,0.08,0.11,0.11,0.13,0,0.09,0.1,0.11,0.07,0.14,0.07,0.16,0.07,0.1,0,0,8.96,Jogging
0.07,0.13,0.11,0.09,0.13,0.1,0.08,0.13,0.09,0,0.09,0.13,0.07,0.12,0.1,0.1,0.12,0.09,0.07,0,0.09,0.11,0.08,0.12,0.09,0.1,0.12,0.09,0.11,0,0,9.02,Jogging
0.13,0.08,0.1,0.09,0.09,0.11,0.07,0.12,0.11,0,0.09,0.12,0.09,0.1,0.12,0.1,0.08,0.13,0.08,0,0.12,0.1,0.07,0.08,0.12,0.13,0.1,0.09,0.12,0,0,9.05,Jogging
0.14,0.12,0.06,0.09,0.13,0.12,0.06,0.1,0.1,0,0.1,0.12,0.11,0.09,0.11,0.1,0.11,0.09,0.07,0,0.1,0.15,0.09,0.06,0.11,0.07,0.12,0.09,0.13,0,0,8.83,Jogging
0.12,0.08,0.1,0.09,0.11,0.13,0.09,0.08,0.13,0,0.13,0.09,0.1,0.12,0.11,0.08,0.06,0.09,0.15,0,0.14,0.07,0.08,0.11,0.11,0.07,0.08,0.1,0.19,0,0,8.84,Jogging
0.07,0.14,0.12,0.11,0.07,0.11,0.1,0.14,0.09,0,0.08,0.12,0.12,0.09,0.11,0.08,0.13,0.09,0.11,0,0.1,0.09,0.11,0.08,0.11,0.08,0.1,0.13,0.12,0,0,8.93,Jogging
0.08,0.12,0.1,0.08,0.13,0.11,0.06,0.08,0.13,0,0.08,0.12,0.08,0.13,0.11,0.07,0.11,0.13,0.05,0,0.09,0.07,0.13,0.13,0.1,0.13,0.12,0.07,0.06,0,0,9.22,Jogging
0.09,0.13,0.08,0.12,0.1,0.05,0.14,0.09,0.1,0,0.11,0.08,0.11,0.09,0.09,0.13,0.1,0.12,0.07,0,0.1,0.13,0.09,0.07,0.07,0.13,0.14,0.1,0.09,0,0,9.18,Jogging
0.11,0.09,0.11,0.09,0.06,0.11,0.12,0.12,0.12,0,0.12,0.11,0.12,0.07,0.12,0.07,0.1,0.1,0.1,0,0.11,0.12,0.1,0.08,0.12,0.07,0.1,0.1,0.1,0,0,8.72,Jogging
0.08,0.13,0.11,0.06,0.1,0.08,0.13,0.15,0.09,0,0.12,0.08,0.08,0.14,0.1,0.08,0.09,0.13,0.11,0,0.09,0.11,0.11,0.12,0.07,0.11,0.11,0.1,0.11,0,0,8.97,Jogging
0.1,0.1,0.13,0.09,0.05,0.1,0.11,0.1,0.09,0,0.1,0.1,0.09,0.11,0.11,0.1,0.12,0.07,0.1,0,0.09,0.12,0.08,0.13,0.1,0.09,0.12,0.08,0.08,0,0,9.23,Jogging
0.12,0.08,0.08,0.12,0.09,0.07,0.13,0.12,0.11,0,0.12,0.08,0.14,0.07,0.09,0.08,0.12,0.11,0.09,0,0.13,0.08,0.14,0.07,0.1,0.12,0.07,0.11,0.1,0,0,9.11,Jogging
0.15,0.08,0.07,0.09,0.12,0.08,0.09,0.12,0.09,0,0.13,0.07,0.11,0.12,0.09,0.08,0.14,0.07,0.09,0,0.12,0.1,0.11,0.09,0.13,0.11,0.09,0.07,0.08,0,0,8.9,Jogging
0.09,0.11,0.08,0.1,0.09,0.09,0.09,0.1,0.13,0,0.11,0.09,0.1,0.1,0.11,0.09,0.12,0.08,0.09,0,0.11,0.1,0.06,0.14,0.09,0.12,0.1,0.09,0.06,0,0,9.08,Jogging
0.1,0.08,0.07,0.11,0.12,0.1,0.13,0.1,0.11,0,0.1,0.09,0.1,0.1,0.1,0.12,0.11,0.09,0.12,0,0.06,0.13,0.11,0.12,0.09,0.13,0.12,0.09,0.07,0,0,9.37,Jogging
0.14,0.05,0.1,0.11,0.09,0.13,0.12,0.09,0.11,0,0.11,0.08,0.1,0.11,0.09,0.09,0.1,0.12,0.11,0,0.12,0.09,0.09,0.11,0.11,0.13,0.12,0.08,0.05,0,0,9.4,Jogging
0.1,0.09,0.12,0.08,0.06,0.11,0.16,0.09,0.1,0,0.13,0.08,0.1,0.11,0.09,0.09,0.1,0.1,0.11,0,0.11,0.08,0.07,0.12,0.09,0.14,0.1,0.14,0.05,0,0,8.94,Jogging
0.07,0.04,0.09,0.14,0.15,0.09,0.07,0.13,0.05,0,0.05,0.06,0.09,0.1,0.14,0.14,0.08,0.08,0.07,0,0.08,0.06,0.11,0.07,0.09,0.09,0.11,0.09,0.11,0,0,8.28,Jogging
0.1,0.09,0.08,0.11,0.1,0.14,0.13,0.11,0.11,0.06,0.07,0.12,0.1,0.1,0.15,0.07,0.16,0.07,0.08,0.1,0.08,0.1,0.07,0.08,0.14,0.15,0.07,0.09,0.12,0.12,0,9.74,Walking
0.11,0.11,0.11,0.1,0.13,0.09,0.12,0.06,0.13,0.06,0.1,0.07,0.12,0.13,0.11,0.13,0.07,0.13,0.08,0.07,0.11,0.1,0.09,0.09,0.11,0.08,0.09,0.11,0.12,0.12,0,9.7,Walking
0.09,0.12,0.11,0.09,0.1,0.11,0.07,0.13,0.09,0.1,0.1,0.1,0.12,0.11,0.09,0.11,0.09,0.1,0.12,0.09,0.12,0.09,0.08,0.08,0.1,0.09,0.09,0.14,0.12,0.1,0,9.72,Walking
0.12,0.08,0.08,0.13,0.09,0.13,0.11,0.08,0.08,0.12,0.12,0.09,0.1,0.11,0.09,0.13,0.07,0.12,0.1,0.09,0.12,0.1,0.07,0.11,0.11,0.1,0.08,0.15,0.08,0.1,0,9.58,Walking
0.13,0.09,0.08,0.12,0.1,0.13,0.09,0.09,0.08,0.11,0.11,0.09,0.1,0.1,0.11,0.1,0.09,0.12,0.1,0.11,0.12,0.1,0.09,0.12,0.07,0.08,0.12,0.08,0.14,0.08,0,9.77,Walking
0.1,0.11,0.09,0.08,0.1,0.13,0.1,0.1,0.09,0.13,0.12,0.08,0.1,0.09,0.1,0.11,0.11,0.08,0.13,0.1,0.11,0.15,0.11,0.09,0.07,0.08,0.12,0.13,0.07,0.09,0,9.69,Walking
0.09,0.11,0.11,0.11,0.05,0.09,0.13,0.11,0.11,0.11,0.13,0.08,0.11,0.07,0.1,0.12,0.09,0.08,0.13,0.09,0.14,0.06,0.13,0.12,0.08,0.08,0.09,0.12,0.12,0.09,0,9.61,Walking
0.11,0.1,0.08,0.12,0.11,0.11,0.09,0.09,0.08,0.12,0.1,0.1,0.1,0.09,0.12,0.08,0.11,0.13,0.1,0.08,0.1,0.12,0.14,0.09,0.06,0.1,0.14,0.09,0.08,0.1,0,9.77,Walking
