@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R43-weka.filters.unsupervised.attribute.Remove-R41-42-weka.filters.unsupervised.attribute.Remove-R37-40-weka.filters.unsupervised.attribute.Remove-R33-36-weka.filters.unsupervised.attribute.Remove-R29-32-weka.filters.unsupervised.attribute.Remove-R25-28-weka.filters.unsupervised.attribute.Remove-R21-24

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute Y0 numeric
@attribute Y1 numeric
@attribute Y2 numeric
@attribute Y3 numeric
@attribute Y4 numeric
@attribute Y5 numeric
@attribute Y6 numeric
@attribute Y7 numeric
@attribute Y8 numeric
@attribute Y9 numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0.09,0.06,0.1,0.14,0.11,0.14,0.12,0.11,0.06,0.09,0.09,0.12,0.09,0.13,0.08,0.13,0.12,0.06,0.1,0,Jogging
0.06,0.03,0.06,0.09,0.07,0.16,0.1,0.13,0.12,0.2,0.12,0.07,0.09,0.12,0.12,0.12,0.13,0.08,0.09,0,Jogging
0.05,0.09,0.06,0.12,0.13,0.14,0.11,0.09,0.11,0.11,0.09,0.06,0.13,0.07,0.16,0.12,0.1,0.12,0.08,0,Jogging
0.04,0.09,0.08,0.1,0.12,0.13,0.12,0.11,0.13,0.11,0.1,0.06,0.11,0.12,0.13,0.11,0.11,0.08,0.1,0,Jogging
0.12,0.06,0.14,0.1,0.1,0.12,0.1,0.06,0.09,0.14,0.11,0.13,0.09,0.09,0.06,0.09,0.11,0.15,0.12,0,Jogging
0.12,0.08,0.12,0.14,0.09,0.09,0.1,0.08,0.12,0.08,0.1,0.15,0.1,0.11,0.06,0.1,0.15,0.09,0.09,0,Jogging
0.11,0.12,0.1,0.11,0.09,0.08,0.09,0.13,0.11,0.09,0.11,0.11,0.11,0.09,0.07,0.11,0.1,0.1,0.11,0,Jogging
0.14,0.07,0.11,0.08,0.1,0.1,0.09,0.08,0.1,0.15,0.11,0.11,0.11,0.07,0.09,0.09,0.1,0.12,0.1,0,Jogging
0.13,0.08,0.09,0.12,0.08,0.08,0.11,0.11,0.09,0.13,0.09,0.11,0.11,0.1,0.11,0.07,0.11,0.13,0.08,0,Jogging
0.14,0.13,0.08,0.08,0.1,0.07,0.09,0.12,0.09,0.12,0.08,0.16,0.12,0.08,0.09,0.07,0.08,0.1,0.13,0,Jogging
0.16,0.09,0.11,0.07,0.1,0.09,0.07,0.11,0.12,0.1,0.09,0.13,0.11,0.08,0.1,0.07,0.1,0.08,0.11,0,Jogging
0.16,0.11,0.08,0.09,0.08,0.07,0.09,0.08,0.12,0.14,0.1,0.08,0.15,0.12,0.07,0.09,0.05,0.09,0.15,0,Jogging
0.12,0.11,0.09,0.09,0.1,0.08,0.12,0.09,0.12,0.11,0.12,0.12,0.1,0.07,0.1,0.09,0.1,0.08,0.1,0,Jogging
0.14,0.14,0.11,0.05,0.06,0.12,0.08,0.12,0.11,0.1,0.06,0.11,0.15,0.13,0.09,0.08,0.09,0.1,0.1,0,Jogging
0.14,0.12,0.07,0.05,0.1,0.08,0.1,0.14,0.13,0.1,0.09,0.12,0.14,0.09,0.07,0.03,0.14,0.13,0.09,0,Jogging
0.13,0.13,0.06,0.07,0.13,0.08,0.15,0.06,0.12,0.1,0.11,0.09,0.11,0.13,0.06,0.1,0.08,0.11,0.09,0,Jogging
0.13,0.1,0.13,0.08,0.07,0.08,0.1,0.11,0.11,0.11,0.09,0.13,0.13,0.08,0.07,0.09,0.11,0.1,0.08,0,Jogging
0.15,0.13,0.07,0.08,0.08,0.07,0.08,0.12,0.09,0.14,0.11,0.09,0.13,0.09,0.1,0.1,0.07,0.1,0.1,0,Jogging
0.13,0.13,0.1,0.1,0.08,0.07,0.07,0.12,0.12,0.1,0.08,0.15,0.16,0.06,0.07,0.11,0.1,0.09,0.11,0,Jogging
0.02,0.02,0.05,0.04,0.02,0.06,0.05,0.04,0.05,0.01,0.01,0.02,0.02,0.06,0.1,0.07,0.04,0.02,0.02,0,Jogging
0.07,0,0.24,0.27,0.19,0.11,0,0,0.08,0.05,0.14,0.25,0,0.35,0,0.22,0.02,0.01,0,0.01,Sitting
0.01,0,0.29,0.54,0.16,0,0,0,0.01,0,0.02,0.25,0,0.56,0,0.18,0,0,0,0,Sitting
0.09,0,0.56,0.31,0.05,0,0,0,0,0,0.07,0.33,0,0.5,0,0.11,0,0,0,0,Sitting
0.08,0,0.53,0.38,0.02,0,0,0,0,0,0.16,0.47,0,0.36,0,0.02,0,0,0,0,Sitting
0.03,0,0.36,0.35,0.14,0.09,0,0,0.04,0.02,0.07,0.19,0,0.35,0,0.37,0.02,0.02,0,0,Sitting
0.01,0,0.01,0.03,0.13,0.44,0,0,0.37,0.03,0.01,0.05,0,0.12,0,0.65,0.15,0.03,0,0.01,Sitting
0.02,0,0.01,0.02,0.07,0.4,0,0,0.38,0.13,0.01,0.01,0,0.05,0,0.68,0.16,0.06,0,0.03,Sitting
0,0,0,0.02,0.04,0.05,0,0,0.38,0.52,0.01,0.01,0,0.03,0,0.08,0.23,0.53,0,0.12,Sitting
0,0,0,0,0,0.05,0,0,0.58,0.38,0,0,0,0,0,0,0.08,0.56,0,0.36,Sitting
0,0,0,0,0,0.09,0,0,0.53,0.39,0,0,0,0,0,0.01,0.08,0.39,0,0.53,Sitting
0,0,0,0,0.01,0.23,0,0,0.56,0.21,0,0,0,0,0,0,0,0.03,0,0.97,Sitting
0.03,0,0,0,0.01,0.08,0,0,0.2,0.08,0.01,0,0,0,0,0.02,0.01,0.03,0,0.34,Sitting
0.11,0.1,0.07,0.11,0.1,0.09,0.09,0.11,0.09,0.15,0.06,0.13,0.08,0.09,0.11,0.11,0.11,0.1,0.11,0.12,Upstairs
0.11,0.09,0.12,0.08,0.12,0.11,0.08,0.1,0.13,0.09,0.1,0.1,0.1,0.1,0.12,0.09,0.13,0.09,0.07,0.11,Upstairs
0.08,0.1,0.14,0.12,0.08,0.09,0.09,0.09,0.1,0.13,0.14,0.07,0.11,0.12,0.12,0.07,0.09,0.11,0.11,0.08,Upstairs
0.09,0.09,0.07,0.1,0.08,0.11,0.13,0.09,0.08,0.04,0.09,0.09,0.1,0.07,0.06,0.13,0.08,0.09,0.11,0.08,Upstairs
0.07,0.15,0.12,0.11,0.09,0.08,0.1,0.08,0.11,0.09,0.11,0.13,0.12,0.09,0.09,0.08,0.09,0.1,0.09,0.12,Downstairs
0.13,0.05,0.09,0.09,0.09,0.1,0.13,0.1,0.12,0.12,0.13,0.08,0.09,0.13,0.11,0.09,0.09,0.1,0.09,0.11,Downstairs
0.12,0.13,0.1,0.09,0.09,0.11,0.06,0.12,0.09,0.11,0.09,0.11,0.11,0.08,0.09,0.11,0.08,0.11,0.14,0.11,Downstairs
0.01,0.01,0.02,0.04,0.06,0.04,0.04,0.03,0.02,0.02,0,0.01,0.02,0.04,0.04,0.06,0.08,0.03,0.01,0.01,Downstairs
0.11,0.09,0.16,0.14,0.13,0.08,0.11,0.09,0.05,0.06,0.09,0.11,0.08,0.15,0.11,0.12,0.09,0.09,0.06,0.11,Upstairs
0.12,0.09,0.11,0.09,0.12,0.09,0.1,0.09,0.1,0.09,0.13,0.11,0.12,0.07,0.03,0.08,0.1,0.11,0.17,0.08,Upstairs
0.12,0.13,0.08,0.08,0.1,0.1,0.08,0.13,0.09,0.11,0.11,0.11,0.1,0.08,0.05,0.03,0.14,0.14,0.11,0.14,Upstairs
0,0.02,0.01,0.02,0.03,0.07,0.06,0.05,0.1,0.09,0.02,0.01,0.04,0.05,0.16,0.12,0.03,0.01,0.01,0.01,Upstairs
0.14,0.16,0.14,0.14,0.1,0.09,0.08,0.05,0.07,0.06,0.11,0.08,0.11,0.1,0.13,0.11,0.12,0.1,0.09,0.06,Downstairs
0.09,0.11,0.1,0.07,0.11,0.16,0.11,0.12,0.04,0.12,0.1,0.11,0.09,0.15,0.07,0.07,0.11,0.14,0.07,0.11,Downstairs
0.08,0.06,0.1,0.1,0.09,0.08,0.1,0.09,0.19,0.12,0.09,0.09,0.14,0.06,0.11,0.1,0.09,0.06,0.09,0.18,Downstairs
0.06,0.02,0.03,0.06,0.05,0.03,0.07,0.11,0.05,0.08,0.06,0.07,0.03,0.05,0.05,0.08,0.03,0.07,0.04,0.08,Downstairs
0.07,0.09,0.07,0.09,0.11,0.1,0.11,0.13,0.09,0.12,0.1,0.12,0.11,0.09,0.09,0.1,0.08,0.11,0.07,0.13,Upstairs
0.1,0.13,0.11,0.1,0.08,0.1,0.08,0.12,0.11,0.09,0.12,0.1,0.11,0.12,0.08,0.06,0.11,0.09,0.12,0.1,Upstairs
0.15,0.07,0.13,0.12,0.11,0.11,0.09,0.06,0.11,0.08,0.1,0.11,0.1,0.08,0.07,0.11,0.12,0.11,0.14,0.09,Upstairs
0.01,0.02,0.01,0.01,0.03,0.02,0.04,0.02,0.02,0.03,0,0,0,0.03,0.08,0.05,0.02,0.01,0,0,Upstairs
0.07,0.09,0.14,0.16,0.13,0.12,0.08,0.07,0.07,0.09,0.09,0.1,0.1,0.12,0.11,0.12,0.16,0.06,0.08,0.07,Downstairs
0.16,0.1,0.07,0.1,0.09,0.07,0.1,0.13,0.1,0.1,0.14,0.11,0.09,0.07,0.1,0.05,0.09,0.13,0.12,0.12,Downstairs
0.1,0.13,0.1,0.07,0.09,0.08,0.12,0.08,0.12,0.13,0.09,0.1,0.12,0.11,0.11,0.1,0.06,0.09,0.11,0.12,Downstairs
0.05,0.06,0.06,0.05,0.08,0.11,0.09,0.1,0.09,0.06,0.05,0.08,0.07,0.07,0.07,0.1,0.08,0.09,0.06,0.06,Downstairs
0.21,0.13,0.1,0.14,0.1,0.13,0.07,0.05,0.07,0.03,0.14,0.1,0.11,0,0.19,0.16,0,0.17,0.07,0,Standing
0.11,0.11,0.11,0.13,0.14,0.1,0.1,0.09,0.09,0.06,0.09,0.09,0.15,0,0.19,0.13,0,0.12,0.11,0,Standing
0.11,0.05,0.1,0.15,0.09,0.14,0.13,0.1,0.09,0.08,0.06,0.07,0.15,0,0.15,0.17,0,0.19,0.14,0,Standing
0.04,0.05,0.06,0.09,0.09,0.1,0.15,0.14,0.16,0.15,0.1,0.05,0.12,0,0.15,0.17,0,0.22,0.08,0,Standing
0.1,0.05,0.09,0.12,0.08,0.1,0.14,0.14,0.1,0.11,0.12,0.08,0.11,0,0.17,0.17,0,0.11,0.1,0,Standing
0.04,0.06,0.07,0.12,0.13,0.13,0.13,0.11,0.15,0.09,0.03,0.06,0.14,0,0.19,0.22,0,0.19,0.11,0,Standing
0.13,0.03,0.05,0.08,0.04,0.1,0.1,0.13,0.16,0.21,0.04,0.08,0.1,0,0.15,0.12,0,0.18,0.15,0,Standing
0.02,0.03,0.04,0.05,0.05,0.06,0.08,0.15,0.22,0.33,0.02,0.03,0.05,0,0.07,0.13,0,0.12,0.15,0,Standing
0.03,0.01,0.02,0.03,0.02,0.03,0.08,0.06,0.07,0.05,0.02,0.02,0.03,0,0.05,0.07,0,0.06,0.04,0,Standing
0.11,0.1,0.05,0.14,0.13,0.11,0.09,0.1,0.09,0.08,0.09,0.12,0.1,0.09,0.1,0.11,0.07,0.11,0.1,0.08,Upstairs
0.07,0.09,0.17,0.07,0.07,0.12,0.13,0.11,0.08,0.11,0.12,0.1,0.1,0.1,0.09,0.14,0.1,0.07,0.09,0.09,Upstairs
0.08,0.07,0.03,0.07,0.06,0.03,0.05,0.05,0.1,0.07,0.05,0.04,0.06,0.08,0.05,0.03,0.1,0.08,0.07,0.05,Upstairs
0.1,0.06,0.07,0.14,0.12,0.12,0.11,0.11,0.09,0,0.09,0.1,0.1,0.07,0.14,0.11,0.14,0.11,0.09,0,Downstairs
0.11,0.1,0.11,0.07,0.1,0.1,0.13,0.07,0.16,0,0.11,0.1,0.1,0.09,0.13,0.09,0.09,0.1,0.08,0,Downstairs
0.11,0.12,0.11,0.1,0.1,0.09,0.11,0.1,0.06,0,0.11,0.11,0.1,0.15,0.08,0.08,0.08,0.08,0.13,0,Downstairs
0.05,0.08,0.09,0.06,0.05,0.04,0.05,0.07,0.07,0,0.06,0.06,0.06,0.06,0.03,0.09,0.06,0.08,0.08,0,Downstairs
0.12,0.16,0.16,0.11,0.09,0.06,0.06,0.09,0.08,0.09,0.09,0.12,0.12,0.1,0.09,0.09,0.13,0.09,0.09,0.12,Walking
0.11,0.14,0.13,0.1,0.11,0.07,0.07,0.08,0.11,0.1,0.11,0.1,0.09,0.14,0.08,0.1,0.1,0.11,0.08,0.11,Walking
0.09,0.13,0.14,0.12,0.07,0.1,0.09,0.08,0.11,0.1,0.09,0.1,0.13,0.11,0.1,0.12,0.09,0.12,0.07,0.1,Walking
0.11,0.09,0.13,0.08,0.11,0.11,0.1,0.11,0.09,0.09,0.11,0.08,0.13,0.09,0.1,0.09,0.1,0.13,0.08,0.11,Walking
0.11,0.09,0.12,0.14,0.09,0.09,0.12,0.08,0.1,0.09,0.09,0.11,0.09,0.11,0.12,0.1,0.11,0.1,0.11,0.08,Walking
0.11,0.08,0.17,0.09,0.06,0.13,0.12,0.1,0.09,0.09,0.08,0.14,0.09,0.12,0.06,0.12,0.12,0.09,0.12,0.09,Walking
0.1,0.09,0.11,0.11,0.1,0.08,0.17,0.06,0.09,0.1,0.09,0.1,0.1,0.1,0.12,0.1,0.12,0.12,0.1,0.07,Walking
0.07,0.12,0.12,0.14,0.06,0.08,0.13,0.12,0.09,0.1,0.11,0.1,0.11,0.08,0.09,0.12,0.13,0.12,0.06,0.09,Walking
0.08,0.09,0.08,0.09,0.14,0.12,0.1,0.1,0.12,0.1,0.11,0.12,0.08,0.07,0.13,0.09,0.11,0.1,0.08,0.11,Walking
0.09,0.11,0.08,0.1,0.13,0.09,0.12,0.08,0.1,0.11,0.11,0.1,0.08,0.09,0.14,0.13,0.09,0.11,0.06,0.11,Walking
0.11,0.08,0.1,0.11,0.1,0.08,0.1,0.14,0.1,0.1,0.12,0.08,0.11,0.1,0.11,0.09,0.09,0.08,0.11,0.12,Walking
0.09,0.09,0.06,0.1,0.15,0.1,0.15,0.09,0.1,0.11,0.12,0.1,0.11,0.08,0.08,0.09,0.13,0.07,0.14,0.11,Walking
0.1,0.14,0.07,0.1,0.08,0.13,0.12,0.1,0.1,0.08,0.1,0.09,0.11,0.12,0.12,0.09,0.09,0.07,0.11,0.12,Walking
0.13,0.07,0.1,0.07,0.11,0.09,0.09,0.13,0.1,0.14,0.13,0.09,0.09,0.09,0.11,0.09,0.08,0.11,0.12,0.11,Walking
0.09,0.12,0.08,0.08,0.09,0.11,0.13,0.12,0.08,0.12,0.11,0.08,0.12,0.09,0.12,0.1,0.1,0.11,0.12,0.09,Walking
0.09,0.1,0.07,0.1,0.14,0.1,0.12,0.1,0.12,0.09,0.1,0.11,0.09,0.1,0.1,0.11,0.1,0.08,0.13,0.09,Walking
0.1,0.1,0.07,0.09,0.1,0.12,0.09,0.13,0.13,0.1,0.13,0.09,0.1,0.09,0.11,0.1,0.08,0.09,0.11,0.12,Walking
0.1,0.08,0.13,0.11,0.07,0.09,0.1,0.12,0.12,0.1,0.11,0.11,0.09,0.08,0.1,0.13,0.08,0.12,0.11,0.09,Walking
0.11,0.14,0.06,0.08,0.1,0.11,0.09,0.11,0.11,0.11,0.14,0.07,0.1,0.09,0.11,0.07,0.11,0.1,0.13,0.11,Walking
0.11,0.1,0.1,0.1,0.09,0.1,0.11,0.07,0.12,0.12,0.11,0.1,0.09,0.15,0.09,0.08,0.07,0.1,0.11,0.13,Walking
0.1,0.13,0.08,0.11,0.09,0.12,0.06,0.11,0.06,0.16,0.09,0.11,0.12,0.1,0.08,0.1,0.09,0.13,0.11,0.1,Walking
0.11,0.11,0.07,0.12,0.07,0.13,0.08,0.11,0.11,0.11,0.09,0.11,0.08,0.11,0.06,0.12,0.1,0.09,0.12,0.13,Walking
0.11,0.11,0.11,0.06,0.12,0.1,0.1,0.08,0.12,0.11,0.09,0.08,0.08,0.13,0.09,0.1,0.13,0.13,0.09,0.1,Walking
0.13,0.11,0.1,0.1,0.05,0.1,0.11,0.1,0.08,0.14,0.09,0.11,0.09,0.12,0.13,0.1,0.05,0.08,0.13,0.11,Walking
0.11,0.14,0.1,0.08,0.07,0.09,0.09,0.11,0.13,0.11,0.1,0.1,0.11,0.1,0.08,0.1,0.11,0.09,0.14,0.1,Walking
0.08,0.1,0.11,0.13,0.08,0.13,0.1,0.07,0.14,0.09,0.11,0.1,0.1,0.13,0.09,0.06,0.12,0.14,0.08,0.1,Walking
0.09,0.07,0.09,0.14,0.09,0.13,0.11,0.12,0.11,0.08,0.1,0.1,0.11,0.1,0.12,0.07,0.16,0.09,0.08,0.09,Walking
0.1,0.08,0.17,0.09,0.07,0.12,0.08,0.1,0.12,0.09,0.11,0.11,0.07,0.1,0.1,0.14,0.09,0.1,0.1,0.1,Walking
0.09,0.11,0.11,0.08,0.1,0.12,0.12,0.07,0.13,0.09,0.08,0.13,0.07,0.11,0.12,0.11,0.09,0.12,0.11,0.08,Walking
0.09,0.09,0.09,0.11,0.14,0.09,0.06,0.11,0.12,0.13,0.09,0.1,0.13,0.1,0.08,0.12,0.12,0.07,0.12,0.09,Walking
0.14,0.07,0.07,0.08,0.09,0.06,0.12,0.16,0.07,0.16,0.11,0.06,0.12,0.09,0.09,0.11,0.1,0.07,0.12,0.15,Walking
0.11,0.07,0.1,0.1,0.17,0.08,0.17,0.07,0.06,0.08,0.08,0.12,0.12,0.07,0.15,0.12,0.1,0.12,0.06,0.08,Walking
0.03,0.02,0.04,0.08,0.06,0.04,0.03,0.02,0.01,0.01,0,0.07,0.07,0.03,0.09,0.02,0.02,0.03,0,0.01,Walking
0.06,0.06,0.02,0.07,0.04,0.09,0.11,0.06,0.13,0.33,0.09,0.15,0.07,0.11,0.12,0.12,0.12,0.07,0.08,0,Jogging
0.06,0.08,0.07,0.05,0.08,0.11,0.09,0.16,0.14,0.18,0.14,0.13,0.09,0.09,0.11,0.06,0.09,0.14,0.06,0,Jogging
0.08,0.11,0.07,0.07,0.12,0.1,0.12,0.14,0.13,0.09,0.15,0.1,0.1,0.1,0.08,0.08,0.09,0.11,0.08,0,Jogging
0.11,0.08,0.07,0.11,0.1,0.1,0.13,0.12,0.12,0.09,0.12,0.14,0.12,0.08,0.08,0.09,0.07,0.12,0.08,0,Jogging
0.08,0.15,0.07,0.1,0.09,0.13,0.08,0.07,0.13,0.12,0.11,0.12,0.13,0.1,0.1,0.07,0.07,0.08,0.1,0,Jogging
0.09,0.06,0.08,0.13,0.07,0.15,0.08,0.11,0.15,0.09,0.13,0.13,0.1,0.07,0.12,0.09,0.04,0.12,0.06,0,Jogging
0.11,0.09,0.06,0.13,0.12,0.11,0.09,0.07,0.13,0.11,0.11,0.13,0.1,0.09,0.09,0.08,0.1,0.13,0.07,0,Jogging
0.08,0.15,0.11,0.09,0.09,0.08,0.08,0.14,0.1,0.11,0.12,0.09,0.09,0.1,0.11,0.12,0.13,0.08,0.04,0,Jogging
0.09,0.1,0.11,0.12,0.09,0.12,0.06,0.11,0.13,0.09,0.09,0.1,0.14,0.1,0.13,0.07,0.08,0.1,0.06,0,Jogging
0.09,0.09,0.14,0.11,0.09,0.07,0.11,0.1,0.14,0.09,0.09,0.09,0.11,0.13,0.1,0.12,0.08,0.1,0.08,0,Jogging
0.06,0.13,0.12,0.11,0.09,0.07,0.07,0.14,0.14,0.09,0.09,0.11,0.13,0.14,0.11,0.04,0.09,0.1,0.07,0,Jogging
0.09,0.13,0.09,0.1,0.12,0.1,0.07,0.13,0.13,0.08,0.11,0.14,0.09,0.1,0.11,0.11,0.07,0.07,0.05,0,Jogging
0.1,0.11,0.06,0.1,0.12,0.13,0.08,0.09,0.14,0.09,0.1,0.11,0.12,0.09,0.1,0.08,0.12,0.08,0.05,0,Jogging
0.08,0.11,0.14,0.11,0.12,0.07,0.09,0.13,0.11,0.07,0.08,0.15,0.11,0.09,0.1,0.06,0.11,0.13,0.1,0,Jogging
0.11,0.07,0.13,0.12,0.09,0.11,0.07,0.1,0.13,0.1,0.12,0.11,0.11,0.1,0.07,0.09,0.11,0.07,0.08,0,Jogging
0.07,0.15,0.11,0.09,0.09,0.13,0.1,0.07,0.13,0.1,0.11,0.08,0.12,0.12,0.09,0.11,0.12,0.07,0.06,0,Jogging
0.11,0.12,0.07,0.08,0.08,0.1,0.16,0.12,0.09,0.09,0.1,0.11,0.11,0.08,0.1,0.09,0.12,0.08,0.08,0,Jogging
0.1,0.09,0.09,0.11,0.11,0.12,0.11,0.11,0.11,0.08,0.1,0.09,0.11,0.1,0.08,0.11,0.11,0.08,0.08,0,Jogging
0.1,0.08,0.08,0.12,0.12,0.1,0.11,0.13,0.11,0.07,0.11,0.09,0.11,0.08,0.14,0.09,0.11,0.12,0.06,0,Jogging
0.12,0.07,0.08,0.11,0.15,0.05,0.15,0.09,0.15,0.06,0.13,0.1,0.1,0.1,0.07,0.11,0.1,0.08,0.08,0,Jogging
0.13,0.09,0.1,0.06,0.14,0.08,0.11,0.09,0.15,0.09,0.12,0.07,0.12,0.09,0.13,0.1,0.09,0.08,0.08,0,Jogging
0.11,0.08,0.08,0.11,0.09,0.13,0.11,0.09,0.13,0.09,0.1,0.13,0.11,0.08,0.1,0.13,0.08,0.09,0.06,0,Jogging
0.11,0.12,0.09,0.09,0.12,0.1,0.09,0.12,0.09,0.09,0.12,0.07,0.11,0.09,0.12,0.12,0.1,0.08,0.08,0,Jogging
0.13,0.09,0.09,0.1,0.07,0.1,0.11,0.14,0.08,0.1,0.11,0.11,0.1,0.12,0.07,0.06,0.12,0.11,0.07,0,Jogging
0.13,0.07,0.1,0.1,0.13,0.09,0.13,0.06,0.12,0.1,0.12,0.12,0.08,0.1,0.09,0.09,0.09,0.1,0.06,0,Jogging
0.11,0.08,0.11,0.12,0.11,0.09,0.11,0.12,0.09,0.08,0.12,0.11,0.11,0.08,0.08,0.11,0.08,0.12,0.05,0,Jogging
0.11,0.06,0.09,0.14,0.12,0.14,0.09,0.08,0.13,0.07,0.11,0.1,0.07,0.09,0.09,0.13,0.13,0.09,0.06,0,Jogging
0.12,0.07,0.13,0.12,0.08,0.14,0.09,0.07,0.13,0.09,0.12,0.11,0.07,0.09,0.15,0.09,0.09,0.09,0.06,0,Jogging
0.11,0.06,0.08,0.14,0.08,0.12,0.15,0.11,0.11,0.08,0.11,0.1,0.05,0.14,0.1,0.09,0.13,0.08,0.07,0,Jogging
0.09,0.07,0.1,0.13,0.1,0.14,0.15,0.09,0.07,0.09,0.1,0.1,0.11,0.08,0.1,0.12,0.12,0.09,0.07,0,Jogging
0.02,0.07,0.12,0.15,0.19,0.1,0.12,0.08,0.06,0.11,0.04,0.07,0.12,0.13,0.19,0.16,0.17,0.04,0.07,0,Jogging
0.07,0.08,0.07,0.06,0.09,0.1,0.09,0.11,0.13,0.21,0.11,0.11,0.09,0.15,0.08,0.08,0.11,0.08,0.09,0,Jogging
0.12,0.12,0.06,0.11,0.09,0.08,0.06,0.08,0.09,0.2,0.13,0.06,0.14,0.11,0.09,0.1,0.11,0.09,0.09,0,Jogging
0.12,0.09,0.13,0.07,0.16,0.06,0.08,0.09,0.1,0.12,0.11,0.07,0.13,0.11,0.07,0.13,0.11,0.14,0.05,0,Jogging
0.11,0.14,0.11,0.11,0.08,0.1,0.06,0.11,0.09,0.13,0.09,0.06,0.15,0.12,0.09,0.09,0.1,0.11,0.09,0,Jogging
0.09,0.11,0.12,0.1,0.14,0.14,0.06,0.07,0.04,0.15,0.11,0.09,0.11,0.16,0.08,0.08,0.06,0.15,0.09,0,Jogging
0.12,0.12,0.11,0.12,0.1,0.08,0.1,0.09,0.12,0.07,0.08,0.09,0.14,0.1,0.09,0.11,0.13,0.1,0.09,0,Jogging
0.12,0.09,0.1,0.16,0.1,0.07,0.07,0.08,0.13,0.09,0.09,0.09,0.12,0.07,0.12,0.12,0.11,0.09,0.1,0,Jogging
0.09,0.11,0.12,0.12,0.12,0.14,0.06,0.07,0.07,0.13,0.07,0.1,0.1,0.11,0.09,0.09,0.1,0.14,0.08,0,Jogging
0.1,0.1,0.1,0.14,0.13,0.11,0.08,0.06,0.09,0.11,0.1,0.09,0.13,0.08,0.08,0.1,0.1,0.13,0.12,0,Jogging
0.11,0.09,0.16,0.1,0.1,0.08,0.08,0.1,0.1,0.11,0.09,0.07,0.13,0.14,0.11,0.07,0.11,0.1,0.09,0,Jogging
0.09,0.15,0.1,0.09,0.1,0.11,0.08,0.11,0.11,0.09,0.1,0.07,0.13,0.11,0.12,0.08,0.07,0.12,0.1,0,Jogging
0.11,0.13,0.07,0.11,0.09,0.09,0.13,0.11,0.1,0.09,0.1,0.1,0.09,0.11,0.1,0.08,0.13,0.11,0.07,0,Jogging
0.1,0.11,0.11,0.1,0.1,0.1,0.1,0.15,0.09,0.07,0.08,0.11,0.05,0.14,0.12,0.1,0.14,0.12,0.07,0,Jogging
0.11,0.12,0.09,0.07,0.08,0.1,0.14,0.16,0.09,0.06,0.1,0.09,0.07,0.13,0.1,0.11,0.11,0.1,0.07,0,Jogging
0.13,0.11,0.13,0.05,0.1,0.07,0.11,0.12,0.1,0.11,0.1,0.1,0.06,0.13,0.11,0.09,0.12,0.11,0.07,0,Jogging
0.12,0.08,0.11,0.14,0.09,0.13,0.09,0.09,0.09,0.09,0.1,0.1,0.12,0.09,0.05,0.12,0.09,0.12,0.09,0,Jogging
0.11,0.08,0.12,0.12,0.16,0.1,0.1,0.12,0.04,0.09,0.1,0.14,0.11,0.05,0.09,0.09,0.13,0.12,0.09,0,Jogging
0.11,0.13,0.08,0.11,0.07,0.11,0.14,0.08,0.08,0.11,0.1,0.1,0.08,0.11,0.08,0.14,0.1,0.09,0.06,0,Jogging
0.11,0.11,0.12,0.08,0.08,0.11,0.11,0.13,0.09,0.09,0.11,0.13,0.08,0.1,0.1,0.1,0.08,0.1,0.07,0,Jogging
0.11,0.14,0.09,0.1,0.1,0.09,0.12,0.1,0.07,0.1,0.1,0.09,0.09,0.1,0.11,0.14,0.1,0.08,0.08,0,Jogging
0.12,0.13,0.09,0.09,0.07,0.12,0.16,0.1,0.05,0.1,0.08,0.09,0.07,0.11,0.14,0.14,0.08,0.1,0.06,0,Jogging
0.12,0.1,0.13,0.12,0.07,0.09,0.12,0.12,0.06,0.1,0.1,0.11,0.07,0.08,0.14,0.1,0.1,0.11,0.08,0,Jogging
0.1,0.14,0.1,0.12,0.08,0.09,0.07,0.15,0.09,0.07,0.09,0.09,0.09,0.11,0.1,0.12,0.1,0.12,0.07,0,Jogging
0.11,0.15,0.14,0.05,0.07,0.09,0.16,0.08,0.09,0.08,0.08,0.13,0.07,0.09,0.12,0.11,0.1,0.13,0.06,0,Jogging
0.15,0.12,0.09,0.09,0.11,0.08,0.11,0.12,0.07,0.09,0.08,0.11,0.1,0.09,0.14,0.11,0.09,0.07,0.09,0,Jogging
0.12,0.09,0.14,0.12,0.07,0.13,0.1,0.1,0.06,0.09,0.09,0.1,0.1,0.09,0.09,0.11,0.08,0.16,0.08,0,Jogging
0.13,0.14,0.09,0.07,0.08,0.08,0.13,0.11,0.09,0.1,0.11,0.12,0.07,0.1,0.08,0.11,0.08,0.13,0.1,0,Jogging
0.11,0.1,0.14,0.11,0.11,0.11,0.07,0.1,0.07,0.11,0.11,0.09,0.1,0.07,0.07,0.12,0.11,0.12,0.08,0,Jogging
