@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R43-weka.filters.unsupervised.attribute.Remove-R41-42

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute Y0 numeric
@attribute Y1 numeric
@attribute Y2 numeric
@attribute Y3 numeric
@attribute Y4 numeric
@attribute Y5 numeric
@attribute Y6 numeric
@attribute Y7 numeric
@attribute Y8 numeric
@attribute Y9 numeric
@attribute Z0 numeric
@attribute Z1 numeric
@attribute Z2 numeric
@attribute Z3 numeric
@attribute Z4 numeric
@attribute Z5 numeric
@attribute Z6 numeric
@attribute Z7 numeric
@attribute Z8 numeric
@attribute Z9 numeric
@attribute XAVG numeric
@attribute YAVG numeric
@attribute ZAVG numeric
@attribute XPEAK numeric
@attribute YPEAK numeric
@attribute ZPEAK numeric
@attribute XABSOLDEV numeric
@attribute YABSOLDEV numeric
@attribute ZABSOLDEV numeric
@attribute XSTANDDEV numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0.04,0.06,0.07,0.06,0.07,0.06,0.08,0.1,0.13,0.35,0.15,0.11,0.07,0.18,0.05,0.09,0.07,0.16,0.11,0.05,0,0,0.02,0.04,0.09,0.21,0.15,0.2,0.17,0.14,0,9.52,2.88,1840.901477,255.26,916.67,1.12,0.16,0.21,1.19,Standing
0.44,0.31,0.12,0.08,0.01,0.02,0.01,0,0.01,0.02,0.09,0.01,0.01,0.02,0.01,0.03,0.03,0.16,0.37,0.29,0.52,0.31,0.08,0.01,0.01,0.01,0.01,0,0,0.07,0,9.69,1.41,1840.901477,425,975,1.92,0.2,0.48,1.98,Standing
0.45,0.24,0.1,0.09,0.04,0.03,0.02,0.02,0.02,0.02,0.08,0.03,0.02,0.06,0.03,0.04,0.06,0.21,0.22,0.27,0.25,0.37,0.25,0.07,0.03,0.03,0.01,0,0,0.01,0,9.66,1.65,1840.901477,258.11,2150,1.89,0.16,0.51,1.95,Standing
0.45,0.23,0.12,0.07,0.05,0.03,0.01,0.01,0.03,0.03,0.05,0.01,0.01,0.08,0.05,0.06,0.06,0.21,0.22,0.27,0.28,0.58,0.09,0.01,0.01,0,0.02,0.01,0.01,0.01,0,9.69,1.47,1840.901477,194,4825,1.89,0.13,0.36,1.96,Standing
0.05,0.08,0.12,0.18,0.19,0.14,0.09,0.06,0.05,0.07,0.1,0.11,0.12,0.29,0.09,0.11,0.06,0.06,0.03,0.04,0.03,0.03,0.01,0.03,0.05,0.11,0.23,0.32,0.12,0.1,0,9.5,2.84,1840.901477,360,700,1.4,0.16,0.27,1.47,Standing
0.06,0.05,0.09,0.15,0.14,0.12,0.11,0.06,0.12,0.12,0.14,0.18,0.11,0.22,0.1,0.07,0.08,0.06,0.03,0.05,0.01,0.04,0.04,0.03,0.03,0.1,0.13,0.2,0.2,0.24,0,9.48,2.91,1840.901477,341.07,1220,1.33,0.16,0.32,1.4,Standing
0.05,0.11,0.19,0.11,0.11,0.17,0.07,0.09,0.1,0.04,0.01,0.02,0.03,0.07,0.09,0.09,0.12,0.24,0.18,0.18,0.11,0.26,0.17,0.11,0.11,0.14,0.07,0.02,0.01,0.01,0,9.68,2.07,1840.901477,227.91,2325,1.4,0.11,0.55,1.44,Standing
0,0.01,0.11,0.21,0.23,0.18,0.18,0.06,0.04,0,0,0.01,0.04,0.18,0.1,0.23,0.17,0.23,0.05,0.01,0,0,0.06,0.22,0.32,0.29,0.1,0.02,0.01,0,0,9.59,2.58,1840.901477,228.05,265.91,1.34,0.07,0.14,1.35,Standing
0.01,0.08,0.14,0.2,0.16,0.14,0.12,0.06,0.05,0.06,0.06,0.04,0.04,0.21,0.09,0.13,0.12,0.18,0.12,0.04,0,0.01,0.11,0.19,0.22,0.14,0.1,0.15,0.06,0.04,0,9.57,2.63,1840.901477,231.71,1660,1.36,0.11,0.26,1.38,Standing
0.01,0.03,0.08,0.1,0.14,0.24,0.15,0.13,0.11,0.04,0.04,0.07,0.07,0.24,0.2,0.15,0.1,0.09,0.04,0.02,0,0,0.03,0.09,0.09,0.14,0.21,0.24,0.17,0.05,0,9.54,2.82,1840.901477,207.45,645.45,1.28,0.08,0.19,1.3,Standing
0,0.01,0.09,0.23,0.2,0.18,0.14,0.07,0.07,0.03,0.01,0.04,0.05,0.28,0.15,0.14,0.11,0.18,0.06,0.01,0,0,0.07,0.08,0.11,0.43,0.23,0.08,0.02,0,0,9.56,2.68,1840.901477,226.83,538.24,1.32,0.08,0.15,1.33,Standing
0.04,0.02,0.04,0.07,0.08,0.12,0.15,0.13,0.24,0.13,0.01,0.03,0.08,0.16,0.1,0.11,0.1,0.18,0.12,0.13,0.06,0.05,0.24,0.13,0.09,0.12,0.11,0.14,0.07,0.02,0,9.62,2.43,1840.901477,251.28,475,1.2,0.12,0.43,1.25,Standing
0.01,0.1,0.11,0.17,0.13,0.09,0.12,0.08,0.16,0.06,0.02,0.04,0.04,0.14,0.13,0.09,0.1,0.2,0.16,0.11,0,0.01,0.18,0.43,0.26,0.09,0.04,0,0.01,0,0,9.62,2.42,1840.901477,205.32,1264.29,1.32,0.11,0.15,1.34,Standing
0.01,0.06,0.07,0.14,0.08,0.09,0.13,0.12,0.19,0.13,0.03,0.07,0.07,0.18,0.13,0.08,0.1,0.17,0.13,0.05,0.01,0.01,0.03,0.16,0.3,0.32,0.1,0.04,0.05,0.01,0,9.58,2.61,1840.901477,220.45,508.33,1.23,0.11,0.17,1.26,Standing
0.18,0.09,0.12,0.11,0.09,0.12,0.11,0.08,0.08,0.05,0.05,0.05,0.07,0.19,0.09,0.11,0.04,0.14,0.14,0.13,0.03,0.11,0.38,0.08,0.04,0.07,0.11,0.12,0.05,0.03,0,9.6,2.33,1840.901477,223.26,666.67,1.52,0.13,0.45,1.6,Standing
0.13,0.24,0.16,0.14,0.08,0.06,0.05,0.04,0.1,0.02,0.04,0.07,0.05,0.12,0.1,0.08,0.08,0.19,0.13,0.16,0,0.05,0.51,0.23,0.08,0.08,0.03,0.01,0.01,0.02,0,9.62,2.28,1840.901477,253.95,525,1.55,0.13,0.23,1.59,Standing
0.32,0.13,0.07,0.06,0.04,0.05,0.06,0.04,0.08,0.16,0.17,0.02,0.02,0.13,0.07,0.05,0.05,0.13,0.15,0.23,0.12,0.32,0.21,0.09,0.04,0.04,0.02,0.04,0.02,0.1,0,9.6,2.08,1840.901477,2933.33,3750,1.63,0.27,0.7,1.79,Standing
0.05,0.08,0.08,0.08,0.04,0.06,0.1,0.07,0.13,0.34,0.08,0.07,0.04,0.07,0.03,0.04,0.03,0.13,0.13,0.4,0.04,0.52,0.11,0.01,0.01,0.03,0.03,0.03,0.06,0.18,0,9.68,2.11,1840.901477,241.43,575,1.16,0.2,0.75,1.26,Standing
0.12,0.05,0.05,0.04,0.15,0.04,0.1,0.07,0.14,0.26,0.11,0.04,0.03,0.07,0.07,0.06,0.05,0.09,0.04,0.46,0.5,0.08,0.02,0.01,0.02,0.01,0.04,0.1,0.12,0.13,0,9.7,1.69,1840.901477,2100,1266.67,1.27,0.28,1.18,1.4,Standing
0.1,0.07,0.08,0.06,0.07,0.09,0.03,0.05,0.06,0.13,0.04,0.02,0,0.01,0.03,0.02,0.03,0.05,0.07,0.48,0.55,0.11,0.01,0,0,0.01,0.01,0,0,0.04,0,7.13,0.66,1840.901477,742.86,1600,1.02,1.96,0.41,1.54,Standing
0.14,0.1,0.12,0.06,0.11,0.08,0.12,0.1,0.07,0.11,0.1,0.1,0.12,0.11,0.1,0.06,0.09,0.1,0.11,0.12,0.14,0.07,0.13,0.08,0.1,0.11,0.06,0.11,0.09,0.13,0,6.97,-1.02,1966.67,1150,2050,6.41,2.81,2,7.75,Walking
0.1,0.11,0.09,0.09,0.08,0.13,0.11,0.1,0.11,0.1,0.09,0.12,0.1,0.1,0.11,0.12,0.11,0.1,0.07,0.1,0.09,0.08,0.09,0.13,0.1,0.12,0.12,0.09,0.1,0.11,0,6.59,-0.9,1480,1850,3225,6.7,2.24,1.64,7.9,Walking
0.06,0.08,0.08,0.14,0.1,0.08,0.06,0.1,0.11,0.08,0.1,0.08,0.06,0.08,0.08,0.1,0.1,0.1,0.12,0.07,0.06,0.13,0.08,0.09,0.08,0.09,0.1,0.1,0.11,0.06,0,5.74,-0.76,1237.5,1862.5,1650,5.84,1.91,1.44,7.85,Walking
0.04,0.07,0.11,0.06,0.09,0.13,0.16,0.14,0.14,0.07,0,0.01,0.04,0.06,0.11,0.05,0.12,0.14,0.08,0.26,0.11,0.15,0.21,0.1,0.04,0.07,0.07,0.06,0.1,0.11,0,8.01,0.19,2775,383.33,1175,6.7,9.11,4.13,8.08,Jogging
0.15,0.15,0.15,0.08,0.1,0.13,0.13,0.05,0.06,0.04,0,0.03,0.04,0.03,0.04,0.11,0.12,0.18,0.17,0.29,0.09,0.11,0.13,0.08,0.04,0.08,0.11,0.1,0.12,0.15,0,7.2,1.32,1033.33,414.71,2350,8.12,7.61,4.2,9.95,Jogging
0.34,0.18,0.12,0.08,0.05,0.07,0.06,0.04,0.06,0.04,0.07,0.07,0.12,0.11,0.14,0.1,0.14,0.1,0.11,0.06,0.09,0.13,0.1,0.08,0.06,0.08,0.08,0.13,0.14,0.13,0,-2.57,1.32,2100,1583.33,1975,11.35,8.15,4.15,12.95,Jogging
0.05,0.17,0.2,0.16,0.09,0.08,0.09,0.05,0.06,0.07,0.24,0.14,0.15,0.09,0.12,0.11,0.03,0.09,0.05,0,0.05,0.12,0.07,0.12,0.1,0.13,0.13,0.09,0.09,0.12,0,-9.17,1.39,800,1200,1475,7.97,8.05,3.45,9.26,Jogging
0.03,0.09,0.16,0.2,0.15,0.08,0.07,0.11,0.07,0.05,0.28,0.17,0.05,0.05,0.16,0.12,0.05,0.05,0.08,0.01,0.06,0.05,0.16,0.1,0.14,0.1,0.09,0.11,0.09,0.12,0,-8.92,1.35,2400,4000,2400,6.52,8.83,3.52,7.64,Jogging
0.03,0.13,0.16,0.17,0.11,0.09,0.1,0.1,0.08,0.06,0.25,0.17,0.09,0.07,0.16,0.08,0.07,0.06,0.06,0.01,0.1,0.12,0.06,0.12,0.1,0.09,0.09,0.12,0.12,0.1,0,-9.09,1.13,2375,4275,1425,6.9,8.61,3.87,8.12,Jogging
0.06,0.06,0.1,0.14,0.22,0.17,0.07,0.09,0.09,0.03,0.26,0.17,0.07,0.13,0.11,0.08,0.08,0.06,0.04,0.02,0.08,0.09,0.06,0.11,0.11,0.12,0.16,0.07,0.11,0.11,0,-9.27,1.32,1833.33,2600,1175,5.72,8.43,3.5,7.27,Jogging
0.03,0.05,0.05,0.08,0.13,0.1,0.16,0.11,0.12,0.18,0.18,0.19,0.17,0.13,0.08,0.06,0.07,0.05,0.05,0.04,0.09,0.11,0.07,0.07,0.08,0.14,0.14,0.1,0.12,0.11,0,-8.76,1.41,715,1775,2100,7.67,8,3.7,9.56,Jogging
0.01,0.05,0.07,0.05,0.07,0.08,0.03,0.06,0.19,0.3,0.02,0.1,0.14,0.12,0.11,0.11,0.12,0.16,0.11,0.03,0.09,0.15,0.09,0.1,0.1,0.11,0.11,0.12,0.08,0.07,0,-2.28,0.43,368,725,1550,11.1,7.83,3.46,12.77,Jogging
0,0.06,0.08,0.1,0.09,0.15,0.18,0.13,0.13,0.09,0,0.01,0.06,0.06,0.03,0.08,0.12,0.16,0.11,0.3,0.09,0.11,0.11,0.11,0.12,0.1,0.1,0.1,0.11,0.08,0,7.9,0.51,1500,410.87,1740,6.23,8.45,3.37,7.61,Jogging
0.35,0.12,0.13,0.1,0.1,0.04,0.07,0.07,0.04,0.01,0,0.01,0.02,0.13,0.11,0.12,0.16,0.14,0.23,0.1,0.11,0.07,0.08,0.08,0.08,0.14,0.1,0.12,0.08,0.16,0,3.41,1.21,2100,540,1135.71,10.77,6.82,3.95,12.6,Jogging
0.12,0.16,0.17,0.1,0.11,0.07,0.11,0.08,0.05,0.05,0.17,0.17,0.13,0.12,0.07,0.09,0.1,0.1,0.06,0.02,0.11,0.06,0.1,0.14,0.1,0.11,0.07,0.12,0.12,0.09,0,-7.26,0.81,550,2716.67,1925,8.12,8.68,3.56,9.59,Jogging
0.01,0.06,0.06,0.07,0.09,0.04,0.07,0.11,0.15,0.29,0.04,0.07,0.2,0.15,0.13,0.13,0.12,0.09,0.07,0.01,0.14,0.13,0.12,0.14,0.09,0.09,0.07,0.11,0.1,0.03,0,-4.77,-0.41,390,425,3850,10.44,6.88,3.48,12.11,Jogging
0,0.03,0.1,0.07,0.11,0.15,0.14,0.12,0.15,0.15,0,0.03,0.04,0.04,0.09,0.1,0.11,0.14,0.14,0.26,0.1,0.12,0.11,0.06,0.09,0.1,0.1,0.14,0.12,0.09,0,6.56,0.84,640,380,1600,6.9,8.54,3.8,8.45,Jogging
0.14,0.15,0.14,0.11,0.1,0.11,0.09,0.06,0.08,0.04,0,0.01,0.04,0.04,0.05,0.08,0.1,0.14,0.26,0.24,0.11,0.09,0.09,0.1,0.11,0.09,0.14,0.09,0.09,0.12,0,7.8,0.88,800,457.5,1850,8.2,7.52,3.76,10.01,Jogging
0.29,0.19,0.11,0.12,0.09,0.05,0.04,0.07,0.06,0.02,0.08,0.13,0.1,0.11,0.07,0.14,0.1,0.12,0.15,0.03,0.13,0.14,0.05,0.08,0.1,0.14,0.08,0.12,0.08,0.11,0,-3.17,0.46,1975,1175,1583.33,10.62,8.96,4.14,12.2,Jogging
0.05,0.09,0.11,0.16,0.16,0.14,0.09,0.1,0.11,0,0.24,0.16,0.14,0.1,0.08,0.1,0.08,0.05,0.05,0.03,0.08,0.08,0.09,0.15,0.11,0.11,0.1,0.12,0.11,0.08,0,-8.85,1.05,1512.5,3050,2625,6.13,8.54,3.31,7.46,Jogging
0.05,0.05,0.05,0.1,0.13,0.18,0.14,0.17,0.13,0.02,0.2,0.18,0.1,0.17,0.13,0.08,0.07,0.03,0.05,0.02,0.14,0.09,0.11,0.12,0.09,0.11,0.11,0.04,0.08,0.12,0,-9.2,0.2,2750,4650,1575,5.73,7.52,3.98,7.25,Jogging
0.04,0.06,0.09,0.08,0.12,0.1,0.19,0.2,0.11,0.05,0.17,0.2,0.14,0.11,0.13,0.11,0.06,0.05,0.03,0.03,0.11,0.09,0.12,0.15,0.11,0.1,0.08,0.09,0.1,0.06,0,-8.89,0.14,2000,783.33,4325,6.26,7.72,3.41,7.49,Jogging
0.04,0.05,0.05,0.11,0.12,0.17,0.16,0.21,0.12,0.01,0.15,0.24,0.11,0.11,0.14,0.1,0.08,0.05,0.03,0.02,0.1,0.09,0.09,0.17,0.17,0.11,0.07,0.09,0.05,0.09,0,-8.77,0.41,4250,1150,1750,5.38,7.7,3.02,6.61,Jogging
0.02,0.05,0.06,0.09,0.1,0.1,0.09,0.14,0.12,0.18,0.1,0.13,0.22,0.15,0.11,0.12,0.09,0.06,0.04,0,0.12,0.08,0.1,0.09,0.11,0.09,0.1,0.1,0.13,0.11,0,-7.68,0.9,481.82,2300,1500,8.72,6.73,3.9,10.59,Jogging
0.01,0.04,0.05,0.04,0.04,0.09,0.08,0.11,0.26,0.25,0,0.03,0.06,0.11,0.08,0.14,0.07,0.14,0.18,0.16,0.09,0.12,0.09,0.07,0.07,0.07,0.1,0.19,0.12,0.11,0,4.03,1.28,526.47,570,800,10.06,8.62,3.96,11.68,Jogging
0.15,0.14,0.15,0.13,0.1,0.07,0.11,0.09,0.07,0.03,0,0.01,0.04,0.02,0.05,0.08,0.15,0.16,0.25,0.23,0.14,0.12,0.09,0.11,0.12,0.11,0.1,0.09,0.08,0.06,0,7.51,-0.12,1350,468.42,2250,8.4,6.85,3.69,9.99,Jogging
0.37,0.18,0.09,0.09,0.06,0.06,0.06,0.05,0.05,0.02,0,0.04,0.07,0.16,0.12,0.13,0.16,0.14,0.15,0.04,0.12,0.09,0.08,0.07,0.1,0.08,0.12,0.11,0.13,0.13,0,-0.19,1.2,1975,2337.5,2366.67,11.6,6.92,4.12,13.25,Jogging
0.1,0.16,0.11,0.09,0.15,0.14,0.05,0.08,0.11,0.03,0.19,0.16,0.1,0.11,0.1,0.08,0.09,0.08,0.08,0.03,0.13,0.09,0.08,0.06,0.13,0.09,0.1,0.11,0.1,0.14,0,-7.23,1.06,400,1016.67,2366.67,7.61,8.97,4.05,9.33,Jogging
0.01,0.06,0.05,0.07,0.04,0.1,0.11,0.1,0.14,0.23,0.01,0.07,0.16,0.1,0.14,0.12,0.08,0.17,0.05,0.08,0.1,0.08,0.12,0.1,0.08,0.13,0.11,0.09,0.11,0.09,0,-0.98,0.84,512.5,500,2200,10.14,8.37,3.72,12,Jogging
0.2,0.07,0.13,0.1,0.08,0.13,0.14,0.11,0.06,0.01,0,0.01,0.04,0.06,0.07,0.05,0.14,0.16,0.24,0.2,0.1,0.11,0.13,0.1,0.09,0.06,0.07,0.1,0.14,0.12,0,6.99,0.94,1433.33,507.69,1575,8.16,7.27,4.07,10.25,Jogging
0.34,0.22,0.1,0.11,0.06,0.07,0.03,0.02,0.05,0.03,0.01,0.01,0.08,0.18,0.13,0.15,0.19,0.13,0.12,0.03,0.07,0.14,0.11,0.1,0.08,0.09,0.13,0.12,0.1,0.09,0,-0.58,0.87,1625,1625,3375,11.48,6.22,3.39,13.09,Jogging
0.07,0.18,0.13,0.15,0.13,0.13,0.09,0.07,0.06,0.01,0.21,0.16,0.11,0.1,0.11,0.09,0.1,0.07,0.07,0.01,0.1,0.11,0.1,0.09,0.1,0.13,0.12,0.09,0.08,0.1,0,-8.05,0.66,2400,2500,3150,6.99,8.57,3.65,8.53,Jogging
0.04,0.06,0.03,0.11,0.1,0.11,0.15,0.23,0.12,0.07,0.21,0.2,0.11,0.13,0.07,0.1,0.09,0.04,0.04,0.03,0.1,0.09,0.09,0.15,0.11,0.13,0.08,0.09,0.08,0.11,0,-8.99,0.66,1525,3475,533.33,6.36,8.38,3.33,7.71,Jogging
0.02,0.05,0.07,0.05,0.07,0.07,0.13,0.11,0.15,0.25,0.08,0.1,0.24,0.12,0.12,0.14,0.12,0.05,0.04,0.02,0.08,0.06,0.13,0.13,0.12,0.17,0.11,0.06,0.08,0.09,0,-6.6,0.76,553.57,1150,2800,9.44,6.85,3.01,11.13,Jogging
0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,-0.03,0,1840.901477,1069.140032,2032.625601,0.13,0.03,0,9.04,Jogging
0.09,0.11,0.08,0.08,0.08,0.14,0.1,0.11,0.11,0.12,0.11,0.13,0.1,0.09,0.08,0.11,0.09,0.11,0.1,0.07,0.09,0.11,0.08,0.09,0.08,0.12,0.12,0.15,0.11,0.07,0,8.7,-0.58,2825,822.73,4525,5.74,4.53,2.56,6.76,Walking
0.13,0.06,0.07,0.11,0.1,0.12,0.08,0.1,0.16,0.09,0.1,0.11,0.08,0.11,0.1,0.09,0.15,0.08,0.1,0.1,0.09,0.1,0.1,0.1,0.09,0.1,0.1,0.14,0.12,0.09,0,8.98,-0.43,3875,657.14,3925,5.84,4.48,2.71,6.99,Walking
0.06,0.08,0.11,0.08,0.12,0.1,0.09,0.08,0.17,0.12,0.06,0.1,0.11,0.1,0.1,0.14,0.07,0.12,0.12,0.08,0.13,0.04,0.09,0.11,0.14,0.09,0.09,0.13,0.15,0.06,0,9.29,-0.51,1700,790.91,1150,5.52,4.09,2.5,6.46,Walking
0.12,0.07,0.06,0.1,0.13,0.11,0.06,0.11,0.11,0.16,0.12,0.07,0.09,0.11,0.1,0.11,0.08,0.12,0.09,0.1,0.08,0.06,0.09,0.13,0.12,0.1,0.16,0.12,0.1,0.07,0,9.11,-0.4,1950,606.67,1587.5,5.94,4.61,2.28,7.02,Walking
0.08,0.1,0.11,0.1,0.11,0.11,0.06,0.1,0.13,0.13,0.1,0.07,0.11,0.12,0.13,0.13,0.11,0.06,0.09,0.09,0.07,0.12,0.14,0.1,0.11,0.09,0.13,0.07,0.11,0.09,0,8.83,-0.5,2200,646.43,2175,5.92,4.04,2.49,7.02,Walking
0.14,0.06,0.08,0.08,0.1,0.11,0.09,0.08,0.18,0.1,0.11,0.08,0.1,0.12,0.09,0.11,0.09,0.11,0.1,0.1,0.09,0.09,0.09,0.08,0.1,0.11,0.16,0.1,0.11,0.1,0,9.08,-0.24,1320,550,3275,5.93,4.58,2.55,7.16,Walking
0.08,0.12,0.08,0.12,0.1,0.09,0.06,0.16,0.12,0.1,0.12,0.06,0.13,0.08,0.11,0.1,0.07,0.11,0.11,0.12,0.09,0.07,0.07,0.11,0.11,0.12,0.12,0.13,0.12,0.1,0,9.2,-0.09,3275,568.75,4350,5.96,4.67,2.61,7.01,Walking
0.09,0.11,0.13,0.1,0.11,0.08,0.08,0.12,0.13,0.08,0.1,0.1,0.12,0.09,0.12,0.08,0.09,0.13,0.1,0.09,0.09,0.09,0.06,0.07,0.06,0.12,0.15,0.14,0.13,0.11,0,8.98,0.11,1033.33,712.5,1766.67,6.01,4.46,2.8,7.04,Walking
0.14,0.07,0.09,0.09,0.09,0.11,0.08,0.09,0.15,0.11,0.12,0.09,0.07,0.11,0.1,0.12,0.08,0.11,0.09,0.11,0.1,0.1,0.07,0.1,0.1,0.14,0.11,0.13,0.07,0.11,0,9.23,-0.4,3900,603.13,3350,6.08,4.61,2.65,7.27,Walking
0.1,0.1,0.11,0.09,0.1,0.1,0.09,0.11,0.09,0.12,0.11,0.07,0.11,0.1,0.1,0.09,0.1,0.12,0.12,0.08,0.12,0.1,0.1,0.09,0.07,0.09,0.1,0.14,0.11,0.1,0,9.17,-0.44,1800,734.62,2700,6.17,4.55,2.88,7.17,Walking
0.08,0.13,0.1,0.07,0.12,0.12,0.09,0.06,0.14,0.1,0.11,0.09,0.12,0.1,0.1,0.08,0.1,0.1,0.12,0.1,0.08,0.13,0.11,0.11,0.13,0.1,0.08,0.08,0.11,0.09,0,8.95,-0.6,1675,669.23,2825,6.01,4.63,2.41,7.02,Walking
0.1,0.1,0.12,0.11,0.1,0.08,0.11,0.06,0.11,0.13,0.12,0.1,0.07,0.11,0.09,0.11,0.1,0.11,0.1,0.09,0.09,0.1,0.13,0.09,0.12,0.11,0.07,0.14,0.09,0.09,0,9.09,-0.54,3250,603.13,2650,6.22,4.64,2.5,7.23,Walking
0.09,0.1,0.11,0.1,0.13,0.11,0.08,0.09,0.12,0.1,0.11,0.08,0.12,0.07,0.13,0.08,0.1,0.11,0.11,0.08,0.11,0.08,0.12,0.13,0.11,0.08,0.07,0.1,0.12,0.11,0,8.99,-0.59,3350,623.33,2550,6.13,4.49,2.66,7.15,Walking
0.06,0.08,0.15,0.12,0.09,0.15,0.12,0.08,0.08,0.1,0.08,0.1,0.13,0.11,0.07,0.13,0.14,0.12,0.07,0.08,0.14,0.1,0.12,0.11,0.09,0.07,0.09,0.1,0.09,0.12,0,8.94,-0.63,2825,800,3400,5.92,4,3.01,6.66,Walking
0.08,0.11,0.1,0.12,0.12,0.1,0.12,0.11,0.07,0.09,0.07,0.14,0.11,0.1,0.1,0.12,0.08,0.1,0.1,0.1,0.14,0.13,0.1,0.08,0.08,0.13,0.09,0.1,0.07,0.12,0,9,-0.72,2800,600,3400,6.26,4.29,2.78,7.11,Walking
0.05,0.1,0.13,0.13,0.13,0.11,0.17,0.05,0.07,0.09,0.06,0.11,0.12,0.1,0.14,0.09,0.12,0.07,0.12,0.08,0.14,0.07,0.1,0.09,0.08,0.07,0.16,0.11,0.11,0.1,0,8.95,-0.56,3425,836.36,3975,5.93,4.01,2.76,6.55,Walking
0.09,0.1,0.11,0.1,0.09,0.17,0.14,0.08,0.06,0.08,0.09,0.13,0.11,0.11,0.08,0.08,0.16,0.08,0.09,0.08,0.11,0.1,0.11,0.09,0.07,0.12,0.14,0.09,0.09,0.1,0,8.56,-0.56,3925,1171.43,2800,6.04,4.31,2.61,6.83,Walking
0.11,0.13,0.07,0.07,0.07,0.13,0.15,0.13,0.06,0.1,0.1,0.13,0.06,0.1,0.12,0.08,0.09,0.13,0.12,0.09,0.13,0.1,0.08,0.14,0.15,0.11,0.1,0.06,0.1,0.05,0,9.1,-1.03,1580,658.33,3650,6.01,4.51,2.17,6.88,Walking
0.1,0.11,0.09,0.12,0.11,0.08,0.13,0.11,0.07,0.11,0.09,0.1,0.08,0.08,0.12,0.15,0.11,0.08,0.13,0.08,0.04,0.13,0.12,0.11,0.1,0.11,0.09,0.1,0.12,0.11,0,9.08,-0.29,4150,790.91,1375,6.17,4.1,2.57,7.01,Walking
0.08,0.12,0.09,0.14,0.09,0.11,0.12,0.13,0.05,0.09,0.12,0.09,0.1,0.14,0.08,0.08,0.11,0.11,0.09,0.09,0.07,0.13,0.11,0.08,0.09,0.11,0.11,0.1,0.07,0.15,0,8.69,-0.15,2800,977.78,2800,6.3,4.48,2.95,7.1,Walking
0.14,0.09,0.11,0.1,0.08,0.08,0.09,0.13,0.07,0.12,0.15,0.09,0.08,0.11,0.08,0.08,0.09,0.12,0.09,0.13,0.11,0.09,0.11,0.13,0.13,0.11,0.09,0.06,0.1,0.09,0,8.94,-0.63,3375,642.86,3400,6.58,4.98,2.54,7.68,Walking
0.13,0.09,0.1,0.1,0.1,0.11,0.11,0.07,0.11,0.1,0.12,0.11,0.07,0.1,0.09,0.11,0.09,0.1,0.11,0.11,0.1,0.09,0.11,0.11,0.14,0.09,0.08,0.08,0.09,0.13,0,9.07,-0.43,1962.5,715.38,2250,6.5,4.65,2.69,7.6,Walking
0.13,0.12,0.09,0.09,0.12,0.06,0.11,0.11,0.11,0.08,0.13,0.11,0.11,0.1,0.1,0.07,0.07,0.11,0.12,0.1,0.11,0.08,0.11,0.14,0.09,0.12,0.1,0.06,0.1,0.11,0,8.85,-0.54,1675,628.57,1650,6.59,4.87,2.66,7.6,Walking
0.1,0.09,0.14,0.09,0.13,0.06,0.13,0.1,0.1,0.08,0.06,0.15,0.11,0.11,0.11,0.09,0.1,0.08,0.12,0.09,0.11,0.07,0.16,0.12,0.1,0.09,0.06,0.08,0.1,0.13,0,8.87,-0.47,2850,783.33,3425,6.34,4.36,2.92,7.31,Walking
0.1,0.12,0.09,0.14,0.11,0.07,0.09,0.15,0.07,0.08,0.11,0.08,0.11,0.12,0.11,0.09,0.09,0.1,0.11,0.08,0.1,0.13,0.11,0.09,0.09,0.09,0.09,0.11,0.09,0.12,0,8.79,-0.43,1700,770.83,1125,6.19,4.33,2.77,7.08,Walking
0.15,0.12,0.1,0.1,0.07,0.1,0.09,0.1,0.1,0.09,0.08,0.18,0.08,0.07,0.09,0.1,0.1,0.11,0.08,0.11,0.11,0.14,0.11,0.07,0.11,0.1,0.09,0.12,0.08,0.09,0,8.85,-0.79,2550,642.86,1125,6.43,4.72,2.67,7.51,Walking
0.16,0.08,0.09,0.11,0.07,0.09,0.11,0.14,0.07,0.1,0.12,0.1,0.11,0.08,0.11,0.09,0.1,0.1,0.1,0.1,0.11,0.13,0.11,0.07,0.05,0.13,0.12,0.09,0.11,0.11,0,8.64,-0.39,1125,925,1675,6.65,4.59,2.94,7.7,Walking
0.06,0.1,0.11,0.11,0.06,0.11,0.08,0.07,0.08,0.06,0.06,0.08,0.12,0.07,0.09,0.11,0.11,0.06,0.07,0.05,0.09,0.12,0.05,0.08,0.04,0.09,0.08,0.07,0.09,0.12,0,6.94,-0.04,1437.5,1825,2300,4.93,3.38,2.59,6.8,Walking
